Stkcd	Accper	Typrep	Indcd	F040202B	F040302B	F040502B	F040602B	F040802B	F040902B	F041002B	F041202B	F041402B	F041502B	F041702B	F041802B	Indnme
股票代码	截止日期	报表类型编码	行业代码	应收账款周转率B	应收账款周转天数B	存货周转率B	存货周转天数B	应付账款周转率B	营运资金（资本）周转率B	现金及现金等价物周转率B	流动资产周转率B	固定资产周转率B	非流动资产周转率B	总资产周转率B	股东权益周转率B	行业名称
600418	2016-12-31	A	C36	19.723832	18.556232	20.336499	17.997198	4.708421		4.253019	1.981749	5.066286	2.987134	1.191364	4.105083	汽车制造业
600418	2016-12-31	B	C36	72.811481	5.02668	27.88912	13.123397	7.4379		4.64381	2.686968	7.920857	3.215766	1.46384	4.574016	汽车制造业
600418	2017-12-31	A	C36	15.176748	24.049948	19.625439	18.59831	4.302864		4.175014	1.800851	4.584306	2.511057	1.048733	3.19985	汽车制造业
600418	2017-12-31	B	C36	43.38475	8.413094	25.131874	14.52339	6.587531		4.433596	2.522244	6.945942	2.526188	1.262107	3.406231	汽车制造业
600418	2018-12-31	A	C36	13.801861	26.445709	24.759116	14.742045	4.767382		6.397406	2.072993	4.116639	2.293901	1.08893	3.457684	汽车制造业
600418	2018-12-31	B	C36	29.770094	12.260626	34.365057	10.621254	6.746406		8.04084	3.045354	5.983657	2.327148	1.319123	3.745366	汽车制造业
600418	2019-12-31	A	C36	12.898348	28.298198	17.371513	21.011411	4.418373		7.623227	2.027442	3.670127	2.115706	1.035317	3.447857	汽车制造业
600418	2019-12-31	B	C36	20.355691	17.931103	20.946649	17.425222	5.74694		10.166678	2.655601	4.99052	2.08233	1.167142	3.579114	汽车制造业
600418	2020-12-31	A	C36	14.932864	24.509699	16.656681	21.973165	4.591318		7.363143	2.013734	3.638119	1.972253	0.996389	3.101644	汽车制造业
600418	2020-12-31	B	C36	18.834306	19.432625	19.193458	19.068997	5.734397		9.343747	2.507806	4.957483	1.915048	1.085853	3.30992	汽车制造业
600418	2021-12-31	A	C36	16.985661	21.488713	16.334922	22.344765	4.808301	40.163263	5.681375	1.743332	3.801076	1.898947	0.908908	2.700615	汽车制造业
600418	2021-12-31	B	C36	24.061743	15.169308	21.403781	17.053062	6.10894		6.900173	2.199438	5.642925	1.881095	1.013924	3.01895	汽车制造业
600419	2016-12-31	A	C14	29.516713	12.399755	4.763297	76.837535	6.237194	8.036013	5.849301	2.411401	1.975072	1.157771	0.782212	1.186862	食品制造业
600419	2017-12-31	A	C14	39.721379	9.189006	7.102934	51.387215	5.64144	15.956513	8.429105	3.250204	2.400552	1.356566	0.957095	1.444254	食品制造业
600419	2018-12-31	A	C14	37.322603	9.779597	7.112629	51.317171	3.49248		8.884194	3.399678	2.149394	1.230606	0.903544	1.452412	食品制造业
600419	2018-12-31	B	C14	219.444709	1.663289			13.11054	4.554201	2.930518	1.394356	16.359453	0.556752	0.397882	0.496104	食品制造业
600419	2019-12-31	A	C14	35.410351	10.30772	6.219865	58.682946	3.028494		10.933743	3.735088	1.833423	1.098839	0.849053	1.441188	食品制造业
600419	2019-12-31	B	C14	17.661467	20.66646			9.585886		4.80469	1.762544	24.727679	0.672692	0.486872	0.723294	食品制造业
600419	2020-12-31	A	C14	28.227982	12.965858	5.60331	65.318535	3.736427		6.926058	2.815436	1.738477	1.05237	0.766036	1.218334	食品制造业
600419	2020-12-31	B	C14	9.522572	38.434994			8.864143	13.717283	2.856122	1.162471	30.090235	0.67795	0.428216	0.646021	食品制造业
600420	2016-12-31	A	C27	8.202573	44.620145	3.104327	117.899951	6.886465	7.345815	7.445628	1.536859	1.398279	1.067902	0.630083	1.434307	医药制造业
600420	2016-12-31	B	C27	2.698095	135.651265	3.032335	120.699065	15.121499	3.534338	2.981096	0.739207	1.982507	0.136274	0.115062	0.139152	医药制造业
600420	2017-12-31	A	C27	7.388314	49.40234	2.589312	140.964086	5.77516	5.399077	4.526225	1.285025	1.281303	1.006308	0.564358	1.167915	医药制造业
600420	2017-12-31	B	C27	4.680109	77.989637	2.72527	133.931684	9.850226	2.783412	1.408385	0.505844	1.637508	0.079713	0.068861	0.083268	医药制造业
600420	2018-12-31	A	C27	10.13844	36.001594	2.739334	133.244066	6.414472	6.598715	4.018047	1.471176	1.826037	1.393812	0.715725	1.40709	医药制造业
600420	2018-12-31	B	C27	24.54598	14.870052	2.985143	122.272199	9.711675	12.737904	1.617226	0.794636	3.517392	0.16557	0.13702	0.175452	医药制造业
600420	2019-12-31	A	C27	11.12095	32.820937	2.649706	137.751132	7.093724	4.796869	3.246466	1.344509	2.118984	1.529116	0.715441	1.382611	医药制造业
600420	2019-12-31	B	C27	53.71151	6.795564	2.735829	133.414771	12.040715	2.118846	1.398597	0.668138	5.705248	0.251184	0.182554	0.250976	医药制造业
600420	2020-12-31	A	C27	9.141603	40.036742	2.373508	154.202135	7.278568	3.51093	3.433329	1.265828	2.183558	1.564639	0.69973	1.320146	医药制造业
600420	2020-12-31	B	C27	21.29598	17.186342	3.170435	115.441572	16.963051	1.059976	1.313297	0.475453	6.803823	0.284688	0.178067	0.271528	医药制造业
600420	2021-12-31	A	C27	7.03065	51.915541	2.470458	147.745884	7.61927	3.481021	4.115611	1.325004	2.392305	1.714034	0.747309	1.381425	医药制造业
600420	2021-12-31	B	C27	9.545585	38.237573	3.590949	101.64444	12.917012	0.577681	0.675405	0.227242	3.514318	0.15581	0.092433	0.149476	医药制造业
600421	2016-12-31	A	C34	4.349652	84.144663	2.485325	147.264442	3.229893		16.097917	1.395061	0.760253	0.549534	0.394238	1.339745	通用设备制造业
600421	2017-12-31	A	C34	4.525697	80.650561	8.860251	41.195221	8.172965		20.266555	2.249902	0.891102	0.624115	0.488584	1.425139	通用设备制造业
600421	2018-12-31	A	C34	0.32982	1106.664241	39.525009	9.23466	0.39709		0.272268	0.107765	0.036294	0.024515	0.019972	0.067457	通用设备制造业
600421	2019-12-31	A	C34	1.42354	256.403052	3.712955	98.30445	3.269674		1.52107	0.557448	0.860302	0.563551	0.280241	0.709112	通用设备制造业
600421	2020-12-31	A	C34	3.550421	103.086366	9.57918	38.207863	11.089598	4.183066	4.842605	1.49852	7.743868	5.203204	1.163448	2.41552	通用设备制造业
600421	2021-12-31	A	C34	2.545164	143.409226	8.425778	43.319442	9.070507	2.780743	5.365852	1.228895	16.446838	8.613934	1.075465	2.273377	通用设备制造业
600422	2016-12-31	A	C27	8.060431	45.407001	4.232961	86.464298	9.116663	2.653148	7.485529	1.603868	8.474589	2.556586	0.985572	1.468249	医药制造业
600422	2016-12-31	B	C27	10.300991	35.530562	1.559515	234.688349	5.213688	1.098535	6.159745	0.822177	4.753253	0.639589	0.35974	0.448809	医药制造业
600422	2017-12-31	A	C27	6.68361	54.611206	3.228663	113.049891	6.929021	2.907133	8.150537	1.578318	10.076828	2.706521	0.996945	1.58476	医药制造业
600422	2017-12-31	B	C27	8.188245	44.576097	1.235899	295.331576	5.822733	1.356101	7.082285	0.921668	6.396243	0.75899	0.416228	0.542481	医药制造业
600422	2018-12-31	A	C27	6.337276	57.595724	3.084902	118.318183	5.918707	3.786458	7.813159	1.720256	9.553225	2.856271	1.073635	1.839366	医药制造业
600422	2018-12-31	B	C27	7.854861	46.468041	1.47961	246.686627	7.766722	2.312361	7.256779	1.258398	8.883304	0.880867	0.51816	0.709268	医药制造业
600422	2019-12-31	A	C27	6.249515	58.404532	3.199082	114.095231	6.833677	4.32253	7.044069	1.803859	8.067326	3.050516	1.133555	1.960717	医药制造业
600422	2019-12-31	B	C27	7.588955	48.096214	0.831862	438.774701	5.628284	2.804465	6.366668	1.241072	9.99757	0.884683	0.516501	0.72157	医药制造业
600422	2020-12-31	A	C27	5.540268	66.061786	2.752728	132.959014	7.069683	3.459722	5.917558	1.488991	6.545829	2.972961	0.992102	1.727034	医药制造业
600422	2020-12-31	B	C27	5.547283	65.978246	0.474042	772.083486	2.966529	1.320932	2.749702	0.60198	4.796804	0.541349	0.285028	0.403675	医药制造业
600422	2021-12-31	A	C27	5.068657	72.011186	2.690668	135.654046	7.571337	3.216508	5.751826	1.405585	6.629644	3.131607	0.970146	1.72976	医药制造业
600422	2021-12-31	B	C27	3.941651	92.600791	0.528479	690.661313	3.235173	1.007745	2.213415	0.459317	3.155235	0.438153	0.224243	0.322089	医药制造业
600423	2016-12-31	A	C26	11.877146	30.815484	6.788626	53.913708	3.143181		12.298729	1.997096	0.731603	0.648054	0.489283	5.44566	化学原料及化学制品制造业
600423	2016-12-31	B	C26	3.885411	94.198529	7.64986	47.844013	3.505686		31.964424	1.229841	0.653513	0.521294	0.36611	2.016319	化学原料及化学制品制造业
600423	2017-12-31	A	C26	21.971259	16.612612	7.962935	45.83737	2.591349		12.416282	2.458198	0.776288	0.676064	0.530236	259.118688	化学原料及化学制品制造业
600423	2017-12-31	B	C26	4.109583	88.816797	13.53103	26.975034	3.391917		241.562215	1.614264	0.879173	0.74442	0.509475	4.91895	化学原料及化学制品制造业
600423	2018-12-31	A	C26	27.955696	13.056373	7.226125	50.511166	3.54695		5.056626	2.123768	1.130451	0.990692	0.675558	1.81782	化学原料及化学制品制造业
600423	2018-12-31	B	C26	5.51032	66.239347	10.700906	34.109261	4.342463		6.754044	1.584238	1.180233	1.116756	0.655021	1.455662	化学原料及化学制品制造业
600423	2019-12-31	A	C26	9.723833	37.536638	2.968709	122.949066	2.139363	0.75244	0.679394	0.450871	0.460881	0.446087	0.224233	0.293245	化学原料及化学制品制造业
600423	2019-12-31	B	C26	1.704249	214.170582	3.648695	100.035766	2.235003	0.450233	0.566953	0.31943	0.406194	0.396222	0.176853	0.219951	化学原料及化学制品制造业
600423	2020-12-31	A	C26	37.306384	9.810653	26.476269	13.8237	2.208861	0.338882	0.256598	0.232303	1.529756	1.529756	0.201677	0.277425	化学原料及化学制品制造业
600423	2020-12-31	B	C26	37.306384	9.810653	26.476269	13.8237	2.208861	0.338882	0.256598	0.232303	1.529756	1.529756	0.201677	0.277425	化学原料及化学制品制造业
600423	2021-12-31	A	C26	45.325127	8.052928	75.850297	4.81211	3.588051	0.368182	0.356273	0.306522	2.05327	2.05327	0.266707	0.3122	化学原料及化学制品制造业
600426	2016-12-31	A	C26	327.763602	1.116658	16.053245	22.799129	8.747165		14.731414	4.438851	0.909184	0.721604	0.620699	0.991403	化学原料及化学制品制造业
600426	2017-12-31	A	C26	354.956998	1.028294	18.167866	20.090417	8.138472		15.138288	4.903848	1.098412	0.83323	0.712215	1.192874	化学原料及化学制品制造业
600426	2018-12-31	A	C26	443.44425	0.823102	20.818626	17.532377	6.887687		14.095975	4.374538	1.211369	1.021293	0.827988	1.344447	化学原料及化学制品制造业
600426	2019-12-31	A	C26	490.91629	0.743508	23.04126	15.841148	8.562655	20.3303	14.20457	3.635171	1.139105	0.977408	0.770295	1.079159	化学原料及化学制品制造业
600426	2020-12-31	A	C26	456.609738	0.80156	34.087766	10.73699	9.037161	43.018823	14.72818	3.881527	1.131493	0.820226	0.677136	0.877845	化学原料及化学制品制造业
600426	2020-12-31	B	C26	456.609738	0.80156	34.087766	10.73699	9.037161	2532.489297	15.877073	4.25931	1.131493	0.809619	0.680305	0.883175	化学原料及化学制品制造业
600426	2021-12-31	A	C26	536.280272	0.680614	26.19265	13.935207	9.413777	14.302173	18.690681	4.569534	1.949177	1.418897	1.082704	1.388942	化学原料及化学制品制造业
600426	2021-12-31	B	C26	536.280272	0.680614	26.19265	13.935207	9.440772	21.344757	24.370942	5.113806	1.949286	1.396595	1.097001	1.412105	化学原料及化学制品制造业
600429	2016-12-31	A	C14	11.913826	30.72061	8.241712	44.408249	5.641908	2.13847	2.049943	1.28895	3.082421	1.693412	0.731877	1.059305	食品制造业
600429	2016-12-31	B	C14	10.050384	36.416519	15.910494	23.003685	5.445057	2.088803	2.200804	1.372522	4.642091	0.741572	0.481447	0.581102	食品制造业
600429	2017-12-31	A	C14	10.347342	35.274759	8.407425	43.414006	5.334158	3.349761	3.569983	1.607129	2.493384	1.581729	0.797164	1.218733	食品制造业
600429	2017-12-31	B	C14	7.961587	45.845131	16.357987	22.313259	4.970066	3.902756	3.956724	1.786271	5.207372	0.711769	0.508964	0.636063	食品制造业
600429	2018-12-31	A	C14	8.929177	40.877228	8.885086	41.080075	5.84999	5.649202	4.271651	1.985582	3.0063	1.096897	0.706567	1.354414	食品制造业
600429	2018-12-31	B	C14	6.46997	56.414481	17.82231	20.479949	3.589699	8.14121	5.206498	2.111094	6.212572	0.730262	0.542576	0.698035	食品制造业
600429	2019-12-31	A	C14	8.39924	43.456313	9.873692	36.966922	6.550784	10.681146	4.612355	2.221301	3.289745	0.83492	0.606831	1.358844	食品制造业
600429	2019-12-31	B	C14	6.207439	58.800417	23.199152	15.733334	3.045738		11.99567	2.840293	7.84989	0.783232	0.613935	0.809837	食品制造业
600429	2020-12-31	A	C14	8.425683	43.438615	10.964899	33.37924	7.261806		3.957393	2.099368	3.135328	0.744418	0.549551	1.223381	食品制造业
600429	2020-12-31	B	C14	5.812353	62.969334	28.101081	13.02441	2.519551		7.103243	2.423464	7.936935	0.718212	0.554023	0.770558	食品制造业
600435	2016-12-31	A	C39	2.946158	124.22959	2.433736	150.386073	1.410798	2.067915	2.937614	0.70027	2.006718	1.181962	0.43974	0.775237	计算机、通信和其他电子设备制造业
600435	2016-12-31	B	C39	2.788363	131.259811	3.731222	98.091188	1.519036	2.461402	7.578489	0.660966	2.134584	0.576656	0.30797	0.468781	计算机、通信和其他电子设备制造业
600435	2017-12-31	A	C39	2.163305	168.723319	2.478475	147.267977	1.268467	1.769894	3.562137	0.612391	2.035825	1.197952	0.405235	0.739133	计算机、通信和其他电子设备制造业
600435	2017-12-31	B	C39	2.353601	155.081511	3.816384	95.640271	1.229463	2.690579	8.244154	0.601047	2.481732	0.665768	0.315877	0.535426	计算机、通信和其他电子设备制造业
600435	2018-12-31	A	C39	2.345068	155.645806	2.461807	148.265075	1.424196	1.597282	2.341784	0.583388	2.177612	1.315557	0.404161	0.73437	计算机、通信和其他电子设备制造业
600435	2018-12-31	B	C39	3.680476	99.171955	3.248971	112.343262	1.282782	2.641789	2.158244	0.53996	2.609094	0.691837	0.303268	0.549894	计算机、通信和其他电子设备制造业
600435	2019-12-31	A	C39	2.996512	121.808289	2.947869	123.818257	2.114101	1.654706	2.137025	0.655368	2.574907	1.586422	0.463777	0.818247	计算机、通信和其他电子设备制造业
600435	2019-12-31	B	C39	12.249363	29.797468	4.160182	87.736546	2.142158	3.49543	1.73044	0.706785	3.612511	0.930059	0.401597	0.736557	计算机、通信和其他电子设备制造业
600435	2020-12-31	A	C39	3.165123	115.635317	4.00612	91.360219	2.51875	1.99191	2.87664	0.817055	3.391215	2.124042	0.590072	1.036392	计算机、通信和其他电子设备制造业
600435	2020-12-31	B	C39	10.229631	35.778417	7.462367	49.0461	2.883083	4.770534	2.584582	1.051194	5.292768	1.354234	0.591813	1.057253	计算机、通信和其他电子设备制造业
600435	2021-12-31	A	C39	2.591873	140.824801	4.807086	75.929576	2.080657	2.35395	4.558362	0.883763	4.510621	2.951962	0.680141	1.316745	计算机、通信和其他电子设备制造业
600435	2021-12-31	B	C39	3.572217	102.177443	11.104711	32.868933	2.252212	5.198983	5.15845	1.129515	7.10342	1.93508	0.713211	1.413977	计算机、通信和其他电子设备制造业
600436	2016-12-31	A	C27	6.786947	53.927046	1.176243	311.160194	10.074615	0.930243	2.108794	0.740511	9.091826	1.61656	0.507868	0.654644	医药制造业
600436	2016-12-31	B	C27	10.293551	35.556243	0.261871	1397.634713	10.958903	0.545691	1.447155	0.505556	9.274556	0.715708	0.296275	0.343941	医药制造业
600436	2017-12-31	A	C27	9.193653	39.701303	1.779093	205.16072	13.649113	1.333774	2.577595	0.973441	15.13917	2.430973	0.6951	0.908503	医药制造业
600436	2017-12-31	B	C27	17.779022	20.529813	0.317809	1148.488558	9.350136	0.677248	1.613684	0.6148	13.269224	0.829338	0.353067	0.392605	医药制造业
600436	2018-12-31	A	C27	10.919991	33.424936	1.885951	193.536311	15.550047	1.360384	2.526116	1.008898	20.055797	3.335553	0.774605	0.979396	医药制造业
600436	2018-12-31	B	C27	27.462958	13.29063	0.370908	984.071522	13.150411	0.697501	1.457357	0.642036	17.283412	1.036849	0.39651	0.42053	医药制造业
600436	2019-12-31	A	C27	12.527625	29.13561	1.695292	215.302143	16.050139	1.198928	2.903792	0.90957	24.824385	3.96529	0.739859	0.932166	医药制造业
600436	2019-12-31	B	C27	34.334427	10.630729	0.363814	1003.259908	21.057956	0.634226	1.898257	0.593703	21.319378	1.199774	0.397167	0.417876	医药制造业
600436	2020-12-31	A	C27	13.296117	27.526834	1.6654	219.767023	16.664319	1.076073	3.113915	0.832137	26.557197	3.866233	0.684756	0.855201	医药制造业
600436	2020-12-31	B	C27	47.766704	7.662241	0.367937	994.735512	25.349246	0.573927	2.417429	0.5331	26.255541	1.221736	0.37115	0.393445	医药制造业
600444	2016-12-31	A	C34	2.263997	161.660992	4.720549	77.533355	3.223929	19.929544	6.223919	1.122074	2.800172	2.347421	0.759183	2.213682	通用设备制造业
600444	2016-12-31	B	C34	1.279351	286.082553	4.384491	83.476052	4.591825		13.225767	0.551581	1.492074	0.310272	0.198572	0.533819	通用设备制造业
600444	2017-12-31	A	C34	2.382874	153.176374	4.386514	83.209583	3.514495	3.041133	3.696007	0.962034	3.831318	2.753574	0.712947	1.495936	通用设备制造业
600444	2017-12-31	B	C34	1.096836	332.775365	5.754002	63.434111	5.960802		8.842615	0.541356	2.308521	0.278701	0.183983	0.390576	通用设备制造业
600444	2018-12-31	A	C34	2.727157	133.839013	4.263779	85.604812	4.070149	1.560146	2.690217	0.887266	5.843015	3.684867	0.715083	1.116016	通用设备制造业
600444	2018-12-31	B	C34	1.266982	288.086176	6.905443	52.856855	11.565616		8.692016	0.773032	5.713249	0.293421	0.21269	0.31181	通用设备制造业
600444	2019-12-31	A	C34	2.905545	125.621871	3.581021	101.926238	3.981615	1.555119	3.359493	0.920954	7.13357	4.717299	0.770525	1.184685	通用设备制造业
600444	2019-12-31	B	C34	2.139525	170.598614	8.124419	44.926289	14.907388	1.887791	5.869764	0.890981		0.396847	0.274558	0.327914	通用设备制造业
600444	2020-12-31	A	C34	3.221262	113.620066	2.828019	129.419215	3.40186	1.439517	2.160052	0.753025	9.191272	5.832583	0.666921	1.169208	通用设备制造业
600444	2020-12-31	B	C34	1.645828	222.380467	8.439945	43.365212	9.295094	0.626454	3.137985	0.487591		0.297995	0.184957	0.201937	通用设备制造业
600460	2016-12-31	A	C39	4.114682	88.949766	2.662868	137.445792	5.306018	2.770461	5.859165	1.010102	1.861042	1.005058	0.503787	0.861592	计算机、通信和其他电子设备制造业
600460	2016-12-31	B	C39	4.142139	88.360144	6.34956	57.641789	6.130476	4.665619	10.681914	1.38163	15.928478	0.710081	0.469027	0.663404	计算机、通信和其他电子设备制造业
600460	2017-12-31	A	C39	4.106938	88.873998	2.841828	128.438456	4.445063	4.08611	5.426359	1.058062	1.620015	0.890258	0.483467	0.874481	计算机、通信和其他电子设备制造业
600460	2017-12-31	B	C39	4.150902	87.932695	6.730268	54.23261	6.611417	5.988069	7.337168	1.451845	18.348777	0.746095	0.492831	0.715971	计算机、通信和其他电子设备制造业
600460	2018-12-31	A	C39	3.947408	92.46574	2.245652	162.536315	3.747907	4.241007	3.574848	0.938273	1.319675	0.763052	0.42082	0.821161	计算机、通信和其他电子设备制造业
600460	2018-12-31	B	C39	4.105063	88.914592	4.856273	75.160519	6.664618	4.14125	3.890532	1.201354	20.266066	0.757483	0.464564	0.68642	计算机、通信和其他电子设备制造业
600460	2019-12-31	A	C39	3.790455	96.294508	1.900971	192.007137	3.700312	4.201394	2.908399	0.826039	1.146435	0.654284	0.365099	0.73785	计算机、通信和其他电子设备制造业
