Stkcd	Accper	Typrep	Indcd	F010101A	F010201A	F010501A	F011201A	F011601A	F011801A	F011901A	Indnme
股票代码	截止日期	报表类型编码	行业代码	流动比率	速动比率	营运资金与借款比	资产负债率	权益乘数	权益对负债比率	长期资本负债率	行业名称
600687	2017-12-31	B	C41	2.366127	1.819899	4.447534	0.446286	1.805987	1.240714	0.232559	其他制造业
600687	2018-12-31	A	C41	1.857496	0.90408	1.504177	0.564384	2.295601	0.771842	0.161375	其他制造业
600687	2018-12-31	B	C41	1.838494	1.62763	1.593683	0.436014	1.773095	1.293503	0.096739	其他制造业
600687	2019-12-31	A	C41	1.13933	0.328451	0.253087	0.813249	5.354732	0.229635	0.159652	其他制造业
600687	2019-12-31	B	C41	1.492801	1.329004	0.885697	0.536206	2.15613	0.864955	0.080001	其他制造业
600690	2016-12-31	A	C38	0.946406	0.738954	-0.116828	0.713685	3.492656	0.401179	0.349848	电气机械及器材制造业
600690	2016-12-31	B	C38	0.207862	0.204999		0.674388	3.071138	0.482826	0.004496	电气机械及器材制造业
600690	2017-12-31	A	C38	1.148749	0.869099	0.424966	0.691344	3.239852	0.446458	0.373061	电气机械及器材制造业
600690	2017-12-31	B	C38	0.155671	0.151962		0.670251	3.032606	0.491979	0.0078	电气机械及器材制造业
600690	2018-12-31	A	C38	1.177053	0.897623	0.649207	0.669284	3.023738	0.494135	0.363523	电气机械及器材制造业
600690	2018-12-31	B	C38	0.367915	0.363151	-11.038565	0.658396	2.927366	0.518843	0.149436	电气机械及器材制造业
600690	2019-12-31	A	C38	1.051641	0.756393	0.225849	0.653303	2.884361	0.530684	0.292392	电气机械及器材制造业
600690	2019-12-31	B	C38	0.448031	0.440367		0.617269	2.612801	0.620039	0.006445	电气机械及器材制造业
600690	2020-12-31	A	C38	1.044379	0.775193	0.248842	0.665236	2.987175	0.503227	0.275928	电气机械及器材制造业
600690	2020-12-31	B	C38	0.52001	0.517932		0.497427	1.989761	1.010345	0.006711	电气机械及器材制造业
600690	2021-12-31	A	C38	0.990471	0.671047	-0.083365	0.627135	2.681938	0.594552	0.124965	电气机械及器材制造业
600690	2021-12-31	B	C38	0.618109	0.618076		0.457942	1.844823	1.18368	0.011123	电气机械及器材制造业
600691	2016-12-31	A	C26	0.437767	0.373511	-1.099333	0.873221	7.887753	0.145185	0.559861	化学原料及化学制品制造业
600691	2016-12-31	B	C26	1092.620831	1092.620831		0.00006	1.00006	16614.99673	0	化学原料及化学制品制造业
600691	2017-12-31	A	C26	0.517753	0.444752	-0.855683	0.864392	7.374215	0.156882	0.437308	化学原料及化学制品制造业
600691	2017-12-31	B	C26	1.036688	0.972806	0.254116	0.45578	1.837493	1.19404	0	化学原料及化学制品制造业
600691	2018-12-31	A	C26	0.482246	0.390211	-0.695828	0.815541	5.421272	0.226179	0.429999	化学原料及化学制品制造业
600691	2018-12-31	B	C26	1.367862	1.301474	0.881517	0.446455	1.806539	1.239865	0.126442	化学原料及化学制品制造业
600691	2019-12-31	A	C26	0.482126	0.412069	-0.71713	0.8359	6.093844	0.196315	0.393814	化学原料及化学制品制造业
600691	2019-12-31	B	C26	0.748854	0.746273	-0.575554	0.53966	2.172306	0.85302	0.079182	化学原料及化学制品制造业
600691	2020-12-31	A	C26	0.6778	0.617786	-0.598466	0.737794	3.813796	0.355392	0.142758	化学原料及化学制品制造业
600691	2020-12-31	B	C26	1.084381	1.072623	0.439077	0.557234	2.258529	0.794578	0.099893	化学原料及化学制品制造业
600698	2016-12-31	A	C36	1.623657	1.40539	1.497102	0.518338	2.076144	0.929244	0.084721	汽车制造业
600698	2016-12-31	B	C36				0.012819	1.012985	77.010813	0	汽车制造业
600698	2017-12-31	A	C36	1.499519	1.275677	1.256921	0.567401	2.311611	0.762421	0.094085	汽车制造业
600698	2017-12-31	B	C36				0.01338	1.013562	73.735991	0	汽车制造业
600698	2018-12-31	A	C36	1.495211	1.247137	0.974636	0.578713	2.373676	0.727974	0.144375	汽车制造业
600698	2018-12-31	B	C36	0.920511	0.920511	-0.085427	0.325038	1.481566	2.07656	0	汽车制造业
600698	2019-12-31	A	C36	2.268236	1.932063	18.850361	0.380418	1.613993	1.628684	0.071552	汽车制造业
600698	2019-12-31	B	C36	0.057041	0.057041		0.026073	1.026771	37.354091	0	汽车制造业
600698	2020-12-31	A	C36	2.17027	1.872318		0.387459	1.632543	1.58092	0.012663	汽车制造业
600698	2020-12-31	B	C36	0.043544	0.043544		0.023896	1.024481	40.848233	0	汽车制造业
600699	2016-12-31	A	C36	1.571104	1.319648	0.535506	0.628155	2.689291	0.591964	0.452509	汽车制造业
600699	2016-12-31	B	C36	2.295995	2.295995	0.791955	0.42829	1.74914	1.334864	0.282472	汽车制造业
600699	2017-12-31	A	C36	1.164517	0.874397	0.190709	0.612421	2.580121	0.632863	0.385505	汽车制造业
600699	2017-12-31	B	C36	1.04279	1.04279	0.038249	0.299778	1.428118	2.335803	0.086794	汽车制造业
600699	2018-12-31	A	C36	1.278074	0.94687	0.386665	0.693456	3.26217	0.442053	0.501467	汽车制造业
600699	2018-12-31	B	C36	0.774801	0.774801	-0.433399	0.45981	1.851202	1.17481	0.135364	汽车制造业
600699	2019-12-31	A	C36	1.172545	0.841207	0.20875	0.699478	3.327549	0.429637	0.510272	汽车制造业
600699	2019-12-31	B	C36	0.826513	0.826513	-0.176925	0.414782	1.708766	1.410904	0.160992	汽车制造业
600699	2020-12-31	A	C36	1.275553	0.967117	0.3432	0.653986	2.890057	0.529085	0.455291	汽车制造业
600699	2020-12-31	B	C36	1.270306	1.270306	0.27869	0.361588	1.566387	1.765577	0.140633	汽车制造业
600702	2016-12-31	A	C15	1.732706	0.403535	1.434307	0.413552	1.705182	1.418073	0.001402	酒、饮料和精制茶制造业
600702	2016-12-31	B	C15	1.466823	0.251198	1.469863	0.461897	1.85838	1.164986	0.001655	酒、饮料和精制茶制造业
600702	2017-12-31	A	C15	1.892252	0.731062	2.758421	0.435007	1.769932	1.298816	0.019428	酒、饮料和精制茶制造业
600702	2017-12-31	B	C15	1.701898	0.426376	1.900598	0.423441	1.734427	1.361606	0.017451	酒、饮料和精制茶制造业
600702	2018-12-31	A	C15	1.757125	0.614714	2.36638	0.439375	1.783723	1.275962	0.018897	酒、饮料和精制茶制造业
600702	2018-12-31	B	C15	1.599215	0.285038	1.650843	0.411931	1.700481	1.42759	0.01822	酒、饮料和精制茶制造业
600702	2019-12-31	A	C15	1.791705	0.82107	2.347533	0.439031	1.78263	1.277743	0.013795	酒、饮料和精制茶制造业
600702	2019-12-31	B	C15	1.584366	0.403071	1.881346	0.423223	1.733773	1.36282	0.015506	酒、饮料和精制茶制造业
600702	2020-12-31	A	C15	1.876794	0.904869	5.166227	0.414112	1.70681	1.414808	0.011696	酒、饮料和精制茶制造业
600702	2020-12-31	B	C15	2.509076	0.300963	5.231455	0.257094	1.346066	2.889624	0.01314	酒、饮料和精制茶制造业
600702	2021-12-31	A	C15	2.190564	1.261942		0.382645	1.619813	1.613389	0.01739	酒、饮料和精制茶制造业
600702	2021-12-31	B	C15	2.30742	0.83625		0.325652	1.482914	2.070764	0.020242	酒、饮料和精制茶制造业
600703	2016-12-31	A	C39	5.551678	4.994739	7.087972	0.260356	1.352002	2.840894	0.188122	计算机、通信和其他电子设备制造业
600703	2016-12-31	B	C39	1.069132	1.069132		0.136759	1.158424	6.312159	0	计算机、通信和其他电子设备制造业
600703	2017-12-31	A	C39	7.195808	6.074645	15.184128	0.216523	1.276362	3.618446	0.163564	计算机、通信和其他电子设备制造业
600703	2017-12-31	B	C39	1.038779	1.038779		0.143803	1.167956	5.953946	0	计算机、通信和其他电子设备制造业
600703	2018-12-31	A	C39	2.423352	1.928994	2.409461	0.309862	1.448986	2.227241	0.162406	计算机、通信和其他电子设备制造业
600703	2018-12-31	B	C39	0.703266	0.703266	-0.84819	0.313343	1.45633	2.191395	0	计算机、通信和其他电子设备制造业
600703	2019-12-31	A	C39	2.229397	1.546973	5.476134	0.267358	1.364923	2.740305	0.132862	计算机、通信和其他电子设备制造业
600703	2019-12-31	B	C39	0.6938	0.6938	-4.171239	0.284427	1.397481	2.515844	0	计算机、通信和其他电子设备制造业
600703	2020-12-31	A	C39	3.393934	2.521034	5.319556	0.238699	1.31354	3.189382	0.132576	计算机、通信和其他电子设备制造业
600703	2020-12-31	B	C39	0.747497	0.747497	-2.678583	0.180357	1.220044	4.544547	0.000016	计算机、通信和其他电子设备制造业
600707	2016-12-31	A	C39	0.191425	0.173806	-1.436544	0.792135	4.810803	0.262412	0.463452	计算机、通信和其他电子设备制造业
600707	2016-12-31	B	C39	1.117524	1.11441	0.528295	0.599697	2.498109	0.667508	0.119213	计算机、通信和其他电子设备制造业
600707	2017-12-31	A	C39	1.142223	1.135175	0.487397	0.436488	1.774586	1.291012	0.116543	计算机、通信和其他电子设备制造业
600707	2017-12-31	B	C39	3.548238	3.546239	19.860897	0.112291	1.126496	7.905418	0.015443	计算机、通信和其他电子设备制造业
600707	2018-12-31	A	C39	1.184298	1.06285	0.121549	0.486878	1.948853	1.053904	0.367187	计算机、通信和其他电子设备制造业
600707	2018-12-31	B	C39	10.685805	10.685805	44.657668	0.028555	1.029395	34.019875	0.008003	计算机、通信和其他电子设备制造业
600707	2019-12-31	A	C39	1.079554	0.994803	0.055493	0.504389	2.01771	0.982598	0.369791	计算机、通信和其他电子设备制造业
600707	2019-12-31	B	C39	6.820768	6.820768	28.171102	0.035968	1.03731	26.80223	0.002729	计算机、通信和其他电子设备制造业
600707	2020-12-31	A	C39	1.001671	0.947176	0.001421	0.518588	2.077222	0.928314	0.355786	计算机、通信和其他电子设备制造业
600707	2020-12-31	B	C39	14.330187	14.330187		0.016195	1.016462	60.747732	0.001365	计算机、通信和其他电子设备制造业
600710	2016-12-31	A	C35	1.073685	0.948982	0.26093	0.823054	5.651433	0.214988	0.328783	专用设备制造业
600710	2016-12-31	B	C35	622.004291	622.004291		0.000123	1.000123	8162.096318	0	专用设备制造业
600714	2020-12-31	A	C26	8.539968	7.571494		0.097908	1.108534	9.213671	0.018159	化学原料及化学制品制造业
600714	2020-12-31	B	C26	19.333681	18.217384		0.048152	1.050587	19.767766	0.017444	化学原料及化学制品制造业
600714	2021-12-31	A	C26	8.495254	7.316004		0.107939	1.120999	8.264534	0.020914	化学原料及化学制品制造业
600714	2021-12-31	B	C26	16.424607	15.764279		0.054293	1.057409	17.418723	0.017662	化学原料及化学制品制造业
600722	2016-12-31	A	C26	6.489984	6.46958	26.069048	0.114576	1.129402	7.727849	0.001865	化学原料及化学制品制造业
600722	2016-12-31	B	C26	15.875575	15.875575		0.045012	1.047134	21.21622	0	化学原料及化学制品制造业
600722	2017-12-31	A	C26	6.071808	6.059874	24.968941	0.124889	1.142712	7.007129	0.000941	化学原料及化学制品制造业
600722	2017-12-31	B	C26	19.342137	19.342137		0.038544	1.040089	24.944241	0	化学原料及化学制品制造业
600722	2018-12-31	A	C26	7.422137	7.404514		0.110851	1.124671	8.021081	0.000184	化学原料及化学制品制造业
600722	2018-12-31	B	C26	20.059484	20.059484		0.037893	1.039385	25.390069	0	化学原料及化学制品制造业
600722	2019-12-31	A	C26	9.532535	9.513157		0.088733	1.097373	10.269762	0.000188	化学原料及化学制品制造业
600722	2019-12-31	B	C26	18.864873	18.864873		0.041388	1.043175	23.161443	0	化学原料及化学制品制造业
600722	2020-12-31	A	C26	9.107944	9.084042		0.091661	1.100911	9.909756	0.000093	化学原料及化学制品制造业
600722	2020-12-31	B	C26	20.182513	20.182513		0.038714	1.040273	24.830635	0	化学原料及化学制品制造业
600727	2016-12-31	A	C26	1.621408	1.412325		0.274127	1.377652	2.647942	0	化学原料及化学制品制造业
600727	2017-12-31	A	C26	2.139513	1.860281		0.210504	1.266632	3.750494	0	化学原料及化学制品制造业
600727	2018-12-31	A	C26	1.338205	1.109363	18.000544	0.286841	1.402213	2.486247	0.00678	化学原料及化学制品制造业
600727	2018-12-31	B	C26	1.369055	1.160323		0.255966	1.344024	2.906771	0.003973	化学原料及化学制品制造业
600727	2019-12-31	A	C26	1.715741	1.364546		0.236374	1.309541	3.230587	0.030899	化学原料及化学制品制造业
600727	2019-12-31	B	C26	1.571629	1.235432		0.233699	1.304971	3.279003	0.031354	化学原料及化学制品制造业
600727	2020-12-31	A	C26	1.531231	1.225161	7.9473	0.369388	1.58576	1.707183	0.06218	化学原料及化学制品制造业
600727	2020-12-31	B	C26	1.313959	1.172844	2.716516	0.275295	1.379872	2.632464	0.05473	化学原料及化学制品制造业
600727	2021-12-31	A	C26	0.932803	0.687629	-3.380586	0.466407	1.874088	1.14405	0.098981	化学原料及化学制品制造业
600727	2021-12-31	B	C26	1.202773	0.999065	3.009884	0.262366	1.355686	2.811471	0.072661	化学原料及化学制品制造业
600731	2016-12-31	A	C26	0.999827	0.658225	-0.000296	0.539386	2.171015	0.85396	0.173725	化学原料及化学制品制造业
600731	2016-12-31	B	C26	0.96052	0.880469	-0.0919	0.455038	1.834992	1.197617	0.135384	化学原料及化学制品制造业
600731	2017-12-31	A	C26	1.075329	0.768922	0.126672	0.525087	2.105648	0.904447	0.210696	化学原料及化学制品制造业
600731	2017-12-31	B	C26	0.95143	0.883179	-0.118729	0.460223	1.852618	1.172858	0.169301	化学原料及化学制品制造业
600731	2018-12-31	A	C26	1.439591	1.099692	0.775218	0.478892	1.918987	1.088154	0.196783	化学原料及化学制品制造业
600731	2018-12-31	B	C26	1.278093	1.257254	0.636944	0.394399	1.651252	1.535505	0.072825	化学原料及化学制品制造业
600731	2019-12-31	A	C26	1.600134	1.213655	1.200054	0.472351	1.895198	1.117071	0.184579	化学原料及化学制品制造业
600731	2019-12-31	B	C26	1.136227	1.073011	0.381209	0.467327	1.877324	1.139829	0.049101	化学原料及化学制品制造业
600731	2020-12-31	A	C26	2.162604	1.867629	1.472688	0.470452	1.888403	1.125616	0.289085	化学原料及化学制品制造业
600731	2020-12-31	B	C26	1.651646	1.64385	5.748502	0.39547	1.654177	1.528638	0.065369	化学原料及化学制品制造业
600731	2021-12-31	A	C26	2.049982	1.654737	2.520452	0.419279	1.721997	1.385048	0.227958	化学原料及化学制品制造业
600731	2021-12-31	B	C26	1.137238	1.136966	5.706235	0.460182	1.852476	1.173053	0.040753	化学原料及化学制品制造业
600732	2020-12-31	A	C38	0.674299	0.579701	-0.735442	0.540714	2.177292	0.849407	0.260527	电气机械及器材制造业
600732	2020-12-31	B	C38	51.572013	51.572013		0.000561	1.000561	1782.824999	0	电气机械及器材制造业
600733	2018-12-31	A	C36	1.452985	1.427282	1.585577	0.624866	2.665712	0.600344	0.209607	汽车制造业
600733	2018-12-31	B	C36	1.122616	1.122616		0.003389	1.003401	294.029702	0.001763	汽车制造业
600733	2019-12-31	A	C36	1.501935	1.313968	1.103501	0.701501	3.35009	0.425516	0.381404	汽车制造业
600733	2019-12-31	B	C36	149.964678	149.964678		0.002225	1.00223	448.361263	0.001827	汽车制造业
600733	2020-12-31	A	C36	1.362378	1.174853	0.756502	0.739064	3.832354	0.353063	0.479132	汽车制造业
600733	2020-12-31	B	C36	151.843656	151.843656		0.000437	1.000438	2285.600778	0.000078	汽车制造业
600733	2021-12-31	A	C36	1.306699	1.241441	0.541538	0.701009	3.344579	0.426516	0.416099	汽车制造业
600733	2021-12-31	B	C36	1623.915014	1623.915014		0.00021	1.00021	4761.111379	0.000036	汽车制造业
600734	2016-12-31	A	C39	1.121194	0.997771	0.386511	0.643564	2.805554	0.553847	0.064434	计算机、通信和其他电子设备制造业
600734	2016-12-31	B	C39	2.644984	2.644984		0.091484	1.100696	9.930846	0.000061	计算机、通信和其他电子设备制造业
600734	2017-12-31	A	C39	1.245559	1.152392	0.802601	0.650487	2.861126	0.537309	0.203012	计算机、通信和其他电子设备制造业
600734	2017-12-31	B	C39	2.999079	2.999079	2.234769	0.289579	1.407617	2.453286	0.188473	计算机、通信和其他电子设备制造业
600734	2018-12-31	A	C39	1.161454	0.992426	0.66961	0.644668	2.814269	0.551186	0.051997	计算机、通信和其他电子设备制造业
600734	2018-12-31	B	C39	1.260554	1.260554	0.67984	0.294764	1.417964	2.392549	0.002423	计算机、通信和其他电子设备制造业
600734	2019-12-31	A	C39	0.528468	0.372473	-0.831102	1.22112	-4.522432	-0.18108	-0.160662	计算机、通信和其他电子设备制造业
600734	2019-12-31	B	C39	1.238192	1.238192	0.271873	0.27324	1.37597	2.659789	0.000059	计算机、通信和其他电子设备制造业
600734	2020-12-31	A	C39	0.387558	0.322563	-1.155008	1.550869	-1.815314	-0.3552	-0.068463	计算机、通信和其他电子设备制造业
600734	2020-12-31	B	C39	1.192394	1.192394	0.25729	0.648233	2.842788	0.542656	0.000257	计算机、通信和其他电子设备制造业
600741	2016-12-31	A	C36	1.311305	1.169351	5.747465	0.57399	2.347363	0.74219	0.17965	汽车制造业
600741	2016-12-31	B	C36	25.235962	25.235962		0.116349	1.131669	7.594804	0.107979	汽车制造业
600741	2017-12-31	A	C36	1.180449	1.031418	2.568489	0.595256	2.4707	0.679948	0.118546	汽车制造业
600741	2017-12-31	B	C36	2.27745	2.277068		0.114489	1.129292	7.73445	0.027579	汽车制造业
600741	2018-12-31	A	C36	1.188356	1.020719	1.340406	0.591375	2.447233	0.690974	0.167369	汽车制造业
600741	2018-12-31	B	C36	22.75587	22.751139	2.095701	0.082684	1.090136	11.094311	0.077541	汽车制造业
600741	2019-12-31	A	C36	1.195338	1.036233	1.312868	0.578074	2.370082	0.729883	0.152432	汽车制造业
600741	2019-12-31	B	C36	4.212377	4.207195	3.05561	0.076872	1.083273	12.008625	0.052158	汽车制造业
600741	2020-12-31	A	C36	1.108782	0.886594	1.044843	0.613203	2.585337	0.630781	0.114651	汽车制造业
600741	2020-12-31	B	C36	4.816956	4.811225	144.125109	0.050464	1.053146	18.815983	0.020573	汽车制造业
600742	2016-12-31	A	C36	1.534209	1.178918	4.37667	0.413825	1.705976	1.416479	0.0721	汽车制造业
600742	2016-12-31	B	C36	2.455391	1.663666		0.209448	1.26494	3.774446	0.012981	汽车制造业
600742	2017-12-31	A	C36	1.401036	1.106644	6.248794	0.415224	1.710057	1.408337	0.051881	汽车制造业
600742	2017-12-31	B	C36	2.131262	1.458858		0.222995	1.286992	3.484415	0.019811	汽车制造业
600742	2018-12-31	A	C36	1.321473	1.113236	21.75492	0.409895	1.694614	1.439648	0.037564	汽车制造业
600742	2018-12-31	B	C36	1.954608	1.551472		0.23179	1.301728	3.314243	0.024047	汽车制造业
600742	2019-12-31	A	C36	1.062501	0.952217	4.580143	0.576354	2.360462	0.735044	0.068212	汽车制造业
600742	2019-12-31	B	C36	1.603447	1.186495		0.259786	1.35096	2.849325	0.041862	汽车制造业
600742	2020-12-31	A	C36	1.1262	1.075498	17.424987	0.558455	2.264776	0.790654	0.041038	汽车制造业
600742	2020-12-31	B	C36	2.461183	2.24519		0.134279	1.155107	6.447161	0.0234	汽车制造业
600745	2016-12-31	A	C39	1.247632	0.581187	1.324624	0.603509	2.522126	0.656976	0.157664	计算机、通信和其他电子设备制造业
600745	2016-12-31	B	C39	1.103972	0.810599	0.708503	0.170985	1.206251	4.848465	0.005946	计算机、通信和其他电子设备制造业
600745	2017-12-31	A	C39	1.047707	0.605652	0.400375	0.664157	2.977586	0.505667	0.011418	计算机、通信和其他电子设备制造业
600745	2017-12-31	B	C39	0.633485	0.519619		0.318606	1.467579	2.138675	0	计算机、通信和其他电子设备制造业
600745	2018-12-31	A	C39	0.900466	0.776693	-0.653557	0.779784	4.540999	0.282406	0.021057	计算机、通信和其他电子设备制造业
600745	2018-12-31	B	C39	0.752692	0.752692		0.491513	1.966619	1.034534	0	计算机、通信和其他电子设备制造业
600745	2019-12-31	A	C39	0.992102	0.809354	-0.017423	0.671098	3.04042	0.490095	0.371106	计算机、通信和其他电子设备制造业
600745	2019-12-31	B	C39	1.693611	1.693611	6.673663	0.154355	1.182529	5.478579	0.002247	计算机、通信和其他电子设备制造业
600745	2020-12-31	A	C39	1.160671	0.875079	0.418046	0.514539	2.059899	0.943486	0.243104	计算机、通信和其他电子设备制造业
600745	2020-12-31	B	C39	3.236455	3.236455		0.088824	1.097483	10.258249	0.001445	计算机、通信和其他电子设备制造业
600746	2016-12-31	A	C26	1.425705	1.297619		0.310828	1.451017	2.21721	0.013882	化学原料及化学制品制造业
600746	2017-12-31	A	C26	2.711013	2.479333		0.224892	1.290143	3.446578	0.010345	化学原料及化学制品制造业
600746	2018-12-31	A	C26	6.13578	5.537923		0.113675	1.128254	7.797042	0.01218	化学原料及化学制品制造业
600746	2019-12-31	A	C26	0.809399	0.540672	-12.790535	0.318382	1.467097	2.140881	0.051411	化学原料及化学制品制造业
600746	2020-12-31	A	C26	1.406447	0.872874	1.171382	0.17328	1.209599	4.771018	0.013841	化学原料及化学制品制造业
600746	2021-12-31	A	C26	4.17808	3.39964	19.393967	0.133577	1.15417	6.486344	0.025326	化学原料及化学制品制造业
600746	2021-12-31	B	C26	5.670064	4.632054		0.086194	1.094324	10.601782	0.005883	化学原料及化学制品制造业
600750	2016-12-31	A	C27	4.105234	3.664578	44.052213	0.146772	1.172019	5.813306	0.009231	医药制造业
600750	2016-12-31	B	C27	6.595796	5.870172	44.040632	0.085076	1.092987	10.754191	0.008625	医药制造业
600750	2017-12-31	A	C27	5.962496	5.37344		0.13339	1.153922	6.4968	0.039112	医药制造业
600750	2017-12-31	B	C27	9.34681	8.389773		0.090943	1.100041	9.99587	0.037507	医药制造业
600750	2018-12-31	A	C27	5.055302	4.67656		0.147638	1.173211	5.773317	0.032647	医药制造业
600750	2018-12-31	B	C27	7.982607	7.362972		0.097317	1.107808	9.275733	0.031536	医药制造业
600750	2019-12-31	A	C27	4.088228	3.764422		0.175416	1.212732	4.700745	0.021426	医药制造业
600750	2019-12-31	B	C27	10.09371	9.344164		0.063759	1.068101	14.684051	0.016562	医药制造业
600750	2020-12-31	A	C27	5.445193	5.034975		0.136542	1.158134	6.323761	0.016378	医药制造业
600750	2020-12-31	B	C27	4.132361	3.913049		0.152808	1.180371	5.544142	0.012418	医药制造业
600750	2021-12-31	A	C27	3.087195	2.800089		0.235946	1.308809	3.238252	0.021053	医药制造业
600750	2021-12-31	B	C27	2.497763	2.375495		0.254857	1.342025	2.923762	0.012583	医药制造业
600760	2016-12-31	A	C36	0.871115	0.649221	-0.275435	0.663033	2.967647	0.508221	0.091571	汽车制造业
600760	2016-12-31	B	C36	1.364057	1.364057	0.366521	0.2465	1.327141	3.056789	0	汽车制造业
600760	2017-12-31	A	C36	1.119846	0.679874	3.227002	0.723102	3.611439	0.382931	0.128957	汽车制造业
600760	2017-12-31	B	C36	403.728431	403.728431		0.00081	1.000811	1233.397343	0	汽车制造业
600760	2018-12-31	A	C37	1.139821	0.633158	4.00352	0.711536	3.466634	0.405411	0.103888	铁路、船舶、航空航天和其它运输设备制造业
600760	2018-12-31	B	C37	9.635091	9.635091		0.010455	1.010565	94.647847	0	铁路、船舶、航空航天和其它运输设备制造业
600760	2019-12-31	A	C37	1.194178	0.643888	7.652698	0.680995	3.134743	0.46844	0.083215	铁路、船舶、航空航天和其它运输设备制造业
600760	2019-12-31	B	C37	18.108998	18.108998		0.009556	1.009648	103.650153	0	铁路、船舶、航空航天和其它运输设备制造业
600760	2020-12-31	A	C37	1.236386	0.873649		0.670187	3.032025	0.49212	0.050297	铁路、船舶、航空航天和其它运输设备制造业
600760	2020-12-31	B	C37	30.74737	30.74737		0.006188	1.006226	160.607458	0	铁路、船舶、航空航天和其它运输设备制造业
600760	2021-12-31	A	C37	1.140518	0.962412		0.804077	5.104041	0.243662	0.084078	铁路、船舶、航空航天和其它运输设备制造业
600760	2021-12-31	B	C37	99.083969	99.083969		0.002869	1.002878	347.498408	0	铁路、船舶、航空航天和其它运输设备制造业
600761	2016-12-31	A	C35	2.695307	2.101571	12.936931	0.294238	1.416908	2.398609	0.063451	专用设备制造业
600761	2016-12-31	B	C35	2.789376	2.229564	10.762703	0.271553	1.372783	2.682523	0.06678	专用设备制造业
600761	2017-12-31	A	C35	2.268784	1.773699	647.545259	0.324039	1.479374	2.086052	0.021531	专用设备制造业
600761	2017-12-31	B	C35	2.198766	1.77406	523.472396	0.312644	1.454851	2.198522	0.021067	专用设备制造业
600761	2018-12-31	A	C35	2.558649	1.95352	7.648028	0.336429	1.506999	1.972392	0.096493	专用设备制造业
600761	2018-12-31	B	C35	2.49839	2.002927	5.933076	0.322838	1.476751	2.097532	0.100139	专用设备制造业
600761	2019-12-31	A	C35	2.24052	1.785605	3778.860204	0.322088	1.475118	2.104742	0.024103	专用设备制造业
600761	2019-12-31	B	C35	2.08551	1.753244	2742.186384	0.309289	1.447783	2.233222	0.017195	专用设备制造业
600761	2020-12-31	A	C35	2.369571	1.864743	5.718388	0.387523	1.632713	1.580495	0.123437	专用设备制造业
600761	2020-12-31	B	C35	2.432285	2.134123	4.326651	0.362766	1.569282	1.756599	0.134702	专用设备制造业
600761	2021-12-31	A	C35	1.796145	1.364921	4.526054	0.44939	1.816168	1.225238	0.076555	专用设备制造业
600761	2021-12-31	B	C35	1.696361	1.471214	3.666235	0.432048	1.760713	1.314556	0.073105	专用设备制造业
600764	2016-12-31	A	C39	1.259419	1.130773	1.653902	0.476687	1.910902	1.097814	0.05155	计算机、通信和其他电子设备制造业
600764	2016-12-31	B	C39	0.869229	0.869229	-0.749134	0.591514	2.448064	0.690577	0	计算机、通信和其他电子设备制造业
600764	2017-12-31	A	C39	2.871965	2.553577	16.187169	0.28637	1.401287	2.491985	0.025562	计算机、通信和其他电子设备制造业
600764	2017-12-31	B	C39	11.6795	11.6795		0.03464	1.035883	27.868381	0	计算机、通信和其他电子设备制造业
600764	2018-12-31	A	C39	3.081561	2.639015	14.05774	0.277248	1.3836	2.606885	0.051019	计算机、通信和其他电子设备制造业
600764	2018-12-31	B	C39	83.368887	83.368887		0.002077	1.002081	480.443025	0	计算机、通信和其他电子设备制造业
600764	2019-12-31	A	C39	2.008215	1.447056	5.611004	0.458903	1.848097	1.17911	0.062419	计算机、通信和其他电子设备制造业
600764	2019-12-31	B	C39	0.660557	0.660557		0.150908	1.177729	5.626553	0	计算机、通信和其他电子设备制造业
600764	2020-12-31	A	C39	3.41711	2.70555	11.79917	0.278329	1.385672	2.592875	0.034896	计算机、通信和其他电子设备制造业
600764	2020-12-31	B	C39	758.411789	758.411789		0.000321	1.000321	3118.596073	0	计算机、通信和其他电子设备制造业
600765	2016-12-31	A	C34	1.104621	0.824111	0.218166	0.710387	3.452885	0.407683	0.341751	通用设备制造业
600765	2016-12-31	B	C34	0.515393	0.515393	-1.153252	0.41872	1.720342	1.388229	0.033213	通用设备制造业
600765	2017-12-31	A	C34	1.178999	0.891381	0.337493	0.684352	3.168086	0.461236	0.244082	通用设备制造业
600765	2017-12-31	B	C34	0.575294	0.575294	-0.407202	0.40175	1.671542	1.489109	0.036429	通用设备制造业
600765	2018-12-31	A	C34	1.508865	1.100499	0.880242	0.617861	2.616848	0.618487	0.304006	通用设备制造业
600765	2018-12-31	B	C34	1.39497	1.39497	0.084823	0.378091	1.607951	1.644869	0.327186	通用设备制造业
600765	2019-12-31	A	C34	1.654685	1.253549	1.305948	0.546359	2.204387	0.830298	0.211556	通用设备制造业
600765	2019-12-31	B	C34	9.514997	9.514997	1.470817	0.252899	1.338507	2.954151	0.219536	通用设备制造业
600765	2020-12-31	A	C37	1.902839	1.397104	1.704488	0.542244	2.184568	0.844189	0.253961	铁路、船舶、航空航天和其它运输设备制造业
600765	2020-12-31	B	C37	11.016472	11.016472	0.833167	0.348475	1.53486	1.869649	0.3317	铁路、船舶、航空航天和其它运输设备制造业
