股票代码	截止日期	报表类型编码	行业代码	资产报酬率B	总资产净利润率（ROA）B	净资产收益率B	投入资本回报率	投资收益率	应收账款周转率B	应收账款周转天数B	存货周转率B	存货周转天数B	应付账款周转率B	流动资产周转率B	固定资产周转率B	非流动资产周转率B
600535	2016-12-31	A	C27	0.10599	0.07494	0.153231	0.113138	-0.014772	2.929825	124.922137	4.689903	78.039994	5.359475	1.323553	4.411626	2.432466
600535	2017-12-31	A	C27	0.106291	0.072547	0.163232	0.093975	-0.031188	2.769099	131.811828	4.83284	75.52495	5.22653	1.227398	4.636319	2.588883
600535	2018-12-31	A	C27	0.10492	0.068172	0.157752	0.095344	0.092997	2.395532	152.36699	4.959896	73.590253	5.456701	1.094659	5.253622	2.600428
600535	2019-12-31	A	C27	0.071801	0.040792	0.086965	0.068664	-0.147954	2.274905	160.44626	5.280461	69.122753	6.139793	1.105825	5.592259	2.563219
600535	2020-12-31	A	C27	0.085396	0.05381	0.089892	0.087109	0.207899	2.635323	138.882406	4.130432	88.610586	6.21594	1.053213	3.948719	1.843671
600538	2010-12-31	A	C27	0.065386	0.020682	0.078688	0.142265	14.533792	3.948785	92.433495	6.885592	53.00924	5.834846	1.371145	0.773532	0.648287
600538	2011-12-31	A	C27	-0.030006	-0.04821	-0.162205	-0.060213	-0.299281	5.687022	64.181218	8.621816	42.334469	7.907629	2.177333	1.390413	1.152288
600538	2012-12-31	A	C27	-0.13725	-0.159359	-0.737412	-0.619709	-0.487333	6.142429	59.585548	7.290377	50.203165	7.592682	2.195051	1.630363	1.331189
600557	2011-12-31	A	C27	0.110031	0.082936	0.139355	0.102608	0.156434	2.772876	131.632284	5.858383	62.303881	3.290607	1.12993	2.686651	1.665173
600557	2012-12-31	A	C27	0.115771	0.084167	0.153667	0.111062	0.004211	2.693368	135.88934	6.091928	60.079502	3.638534	1.110503	2.951591	1.67086
600557	2013-12-31	A	C27	0.122816	0.091713	0.167737	0.123891	0.17995	2.806193	130.069457	5.442872	67.060184	3.903633	1.245796	2.436722	1.498595
600557	2014-12-31	A	C27	0.116231	0.085173	0.143899	0.110649	-0.000259	2.896138	126.029906	4.930008	74.036391	3.572304	1.280611	2.321153	1.430005
600557	2015-12-31	A	C27	0.109411	0.086351	0.134602	0.115949	-0.171872	2.971127	122.849006	4.294103	85.00029	3.112716	1.276063	2.066568	1.39663
600557	2016-12-31	A	C27	0.104568	0.083268	0.123802	0.11752	0.01991	3.105794	117.844261	4.002997	91.431495	2.986671	1.330739	1.721948	1.325967
600557	2017-12-31	A	C27	0.096756	0.074711	0.111241	0.098127	0.012745	3.144393	116.079638	4.005417	91.126592	3.218144	1.274526	1.763169	1.313788
600557	2018-12-31	A	C27	0.098207	0.079588	0.116916	0.104132	0.015898	3.321023	109.905893	3.99571	91.347971	4.037286	1.358547	2.039239	1.424825
600557	2019-12-31	A	C27	0.102899	0.08658	0.127517	0.113999	0.693563	4.05235	90.071193	3.816927	95.626665	4.374274	1.589199	2.213082	1.476311
600557	2020-12-31	A	C27	0.051811	0.044815	0.065135	0.059887	0.317944	3.012447	121.495913	2.524151	144.999249	3.541809	1.047116	1.322131	0.941837
600557	2021-12-31	A	C27	0.055448	0.05345	0.073721	0.068726	0.022528	4.324597	84.400928	2.86879	127.231341	3.644619	1.266885	1.461671	1.144359
600566	2014-12-31	A	C27	0.223947	0.193364	0.301411	0.195155	0.275095	3.635833	100.389649	4.209009	86.71875	2.771689	2.041152	3.551293	2.441907
600566	2015-12-31	A	C27	0.229004	0.196775	0.272875	0.240923	0.327351	3.769893	96.819724	4.009405	91.035952	3.169792	2.038903	4.232262	2.320673
600566	2016-12-31	A	C27	0.251743	0.217978	0.291974	0.241129	0.19524	3.848221	95.108883	3.6819	99.405198	2.245039	2.088902	4.034795	2.285114
600566	2017-12-31	A	C27	0.244782	0.210117	0.302608	0.228592	0.158091	3.738089	97.643475	3.800297	96.045125	1.909073	1.742826	3.657686	2.180232
600566	2018-12-31	A	C27	0.274026	0.233455	0.342379	0.269118	0.394901	3.947529	92.462905	3.910589	93.336324	2.264184	1.786121	3.75726	2.256614
600566	2019-12-31	A	C27	0.227336	0.197179	0.280737	0.229533	0.057839	3.640609	100.257951	3.381571	107.937997	2.097184	1.497386	3.101106	1.929789
600566	2020-12-31	A	C27	0.149676	0.133178	0.184201	0.142039	0.001076	3.258074	112.336307	3.66432	99.882106	1.86608	1.073352	2.432859	1.602719
600568	2010-12-31	A	C27	0.054619	0.041892	0.104927	0.060031	0.079629	6.102029	59.816169	0.433711	841.574228	1.644183	0.312702	3.018098	1.324918
600568	2011-12-31	A	C27	0.096199	0.086179	0.219275	0.126453	1.90012	7.820482	46.672315	0.396797	919.865826	4.066337	0.259159	3.292541	1.454282
600568	2012-12-31	A	C27	0.047821	0.027467	0.061464	0.049987	0.533061	18.215011	20.093318	0.476887	767.477411	17.110988	0.344755	4.301796	1.776434
600568	2013-12-31	A	C27	0.043777	0.02534	0.056207	0.042199	6.381565	24.253514	15.049366	0.476098	766.648883	10.715665	0.373414	5.206535	2.396028
600568	2014-12-31	A	C27	0.024564	0.008564	0.015995	0.016469	0.741573	17.636589	20.695612	0.51003	715.644178	5.62699	0.337683	7.722303	2.034479
600568	2015-12-31	A	C27	0.027393	0.016226	0.02743	0.026363	3.283642	15.609189	23.383662	0.341347	1069.293124	4.534207	0.262004	5.638003	1.026493
600568	2016-12-31	A	C27	0.07003	0.051219	0.067618	0.049527	18.851273	7.996344	45.770917	0.334451	1094.330709	7.560131	0.272592	3.340975	0.652923
600568	2017-12-31	A	C27	0.031058	0.022249	0.026367	0.019099	0.788475	3.692416	98.851267	0.377511	966.859244	3.613169	0.204071	2.319125	0.409186
600568	2018-12-31	A	C27	-0.299703	-0.297087	-0.368139	-0.384684	1.01485	2.025757	180.179558	0.402615	906.573277	2.664904	0.129173	1.159624	0.284889
600568	2019-12-31	A	C27	-0.07271	-0.070065	-0.089418	-0.087865	0.004129	3.504235	104.159681	0.608134	600.196667	4.573244	0.22454	1.025872	0.33159
600568	2020-12-31	A	C27	0.006041	0.003136	0.003707	0.000051	0.086136	6.292833	58.161404	0.774527	472.54647	4.651037	0.340813	0.886426	0.288862
600572	2010-12-31	A	C27	0.113373	0.091458	0.140264	0.104188	0.122746	7.957323	45.869698	3.056148	119.431389	5.102235	1.477177	3.027751	1.840526
600572	2011-12-31	A	C27	0.134822	0.111518	0.182367	0.131664	0.359376	9.975347	36.590206	2.459393	148.410604	4.967602	1.341684	3.385806	1.821134
600572	2012-12-31	A	C27	0.119539	0.089504	0.16613	0.100976	0.258614	9.760737	37.497169	2.367913	154.56649	5.439434	1.22738	3.59534	1.705587
600572	2013-12-31	A	C27	0.136986	0.101022	0.180527	0.136244	0.526743	7.970215	45.795502	2.163636	168.697507	4.494495	1.196521	3.480469	1.424761
600572	2014-12-31	A	C27	0.174399	0.135362	0.244139	0.152863	0.464726	7.666911	47.607178	2.078248	175.628703	4.1211	1.633364	3.116323	1.125029
600572	2015-12-31	A	C27	0.093307	0.063489	0.126949	0.085927	0.397482	6.18074	59.054417	3.152897	115.766547	4.445441	1.483679	3.275611	1.215962
600572	2016-12-31	A	C27	0.070372	0.044746	0.089278	0.075945	-0.034667	7.02002	52.136604	3.818754	95.84278	5.671446	1.367713	3.207714	1.300233
600572	2017-12-31	A	C27	0.107067	0.081491	0.141305	0.103919	-0.452624	7.376527	49.48128	1.839058	198.471174	4.857975	1.246255	2.508626	1.124028
600572	2018-12-31	A	C27	0.108177	0.080297	0.138935	0.103931	-0.051222	6.122292	59.618195	1.497334	243.766588	4.581325	1.441511	2.84855	1.266447
600572	2019-12-31	A	C27	0.007979	-0.026234	-0.050285	-0.017938	-0.079817	5.421301	67.327012	1.379538	264.581331	4.298239	1.402673	2.679412	1.225105
600572	2020-12-31	A	C27	0.091395	0.057391	0.106722	0.082988	0.651651	5.789018	63.223158	1.827636	200.258695	5.967292	1.322651	2.383518	1.158197
600594	2011-12-31	A	C27	0.205903	0.159003	0.266663	0.205271	-0.139637	16.457652	22.178133	2.842218	128.420832	4.728023	1.640607	7.606605	3.631346
600594	2012-12-31	A	C27	0.208157	0.166035	0.252453	0.191597	0.102675	19.903704	18.388537	2.866639	127.675651	6.1418	1.506625	9.502541	4.131841
600594	2013-12-31	A	C27	0.2015	0.157367	0.247848	0.196959	0.122113	20.268978	18.007815	2.801903	130.268607	7.87365	1.529469	8.175899	3.033498
600594	2014-12-31	A	C27	0.136249	0.106692	0.17321	0.118883	1.585097	14.929796	24.447755	2.091009	174.556877	6.417627	1.36887	6.202821	1.546118
600594	2015-12-31	A	C27	0.049418	0.031355	0.049704	0.048706	-0.48876	13.704766	26.633071	2.257299	161.697675	4.936626	1.249499	4.489979	1.139368
600594	2016-12-31	A	C27	0.088636	0.062673	0.098111	0.076534	-0.070169	12.523867	29.2242	3.552529	103.025197	4.783062	1.442361	3.79883	1.043792
600594	2017-12-31	A	C27	0.080851	0.05917	0.091825	0.075087	-0.114102	10.360712	35.229239	3.138176	116.309602	4.209861	1.468764	3.036506	0.885651
600594	2018-12-31	A	C27	-0.105337	-0.100144	-0.159193	-0.112728	-0.211656	10.990548	33.210355	3.111875	117.292629	4.831169	1.345037	2.70302	0.983445
600594	2019-12-31	A	C27	0.041899	0.021899	0.034693	0.034714	1.933977	10.877239	33.55631	1.911897	190.909866	4.43072	1.150434	2.555342	1.075438
600594	2020-12-31	A	C27	0.061168	0.038977	0.058818	0.051357	-0.115841	11.176016	32.7487	1.556367	235.163043	5.726116	1.363576	2.83783	1.169269
600613	2012-12-31	A	C27	0.074884	0.061155	0.068955	0.066403	0	3.091208	118.400315	2.655869	137.808002	5.680813	1.03067	1.877967	1.578267
600613	2013-12-31	A	C27	0.111541	0.08421	0.098525	0.06931	0.071676	3.966714	92.015709	3.501524	104.240325	5.303832	1.138136	4.781131	1.763188
600613	2014-12-31	A	C27	0.101484	0.08515	0.094961	0.089822	0.063555	3.076872	118.626969	2.342448	155.819894	4.140787	1.03344	4.756066	1.482512
600613	2015-12-31	A	C27	0.106599	0.088647	0.101902	0.094238	0.024664	2.776917	131.440731	2.546655	143.325264	4.688475	1.068387	5.186545	1.640078
600613	2016-12-31	A	C27	0.076328	0.062275	0.07484	0.070338	0.021558	2.135407	171.395898	2.836762	129.020341	5.456131	0.919242	4.503299	1.454708
600613	2017-12-31	A	C27	0.051822	0.039235	0.048187	0.049115	0.014429	1.966131	185.643785	3.321467	109.891202	5.919935	0.935625	4.160435	1.453645
600613	2018-12-31	A	C27	0.042668	0.031641	0.038384	0.039831	0.004461	2.078237	175.629632	3.778152	96.608077	4.538189	1.039406	4.126719	1.394711
600613	2019-12-31	A	C27	0.035256	0.024113	0.030633	0.028728	-0.600973	2.341971	155.851631	4.225236	86.385707	4.121619	1.065656	4.389145	1.257827
600613	2020-12-31	A	C27	-0.100529	-0.106242	-0.141695	-0.128826	0.435739	2.879137	127.121426	4.032725	90.75749	4.680317	1.099001	4.000881	1.087985
600614	2012-12-31	A	C27	0.034519	0.023746	0.058275	0.036784	0.365346	6.240801	58.646318	0.727317	503.219367	3.43307	0.549582	4.175879	1.720316
600614	2013-12-31	A	C27	0.02593	0.013013	0.033023	0.026784	0.029541	6.705339	54.434235	0.857876	425.469415	3.645818	0.650426	4.945883	1.731729
600614	2014-12-31	A	C27	0.038095	0.016849	0.040669	0.031176	0.029547	8.127836	44.907402	0.612374	596.040981	2.002494	0.464583	1.857089	0.720371
600664	2010-12-31	A	C27	0.118628	0.104062	0.180803	0.13494	0.144245	7.719564	47.282463	4.208818	86.722686	4.590364	1.718106	5.186774	3.492919
600664	2011-12-31	A	C27	0.055564	0.049631	0.089702	0.064497	0.156411	7.519843	48.538247	4.329223	84.310741	4.816204	1.703883	5.677742	3.553444
600664	2012-12-31	A	C27	0.050606	0.037901	0.070794	0.050871	0.196621	7.78037	47.041465	3.744235	97.750275	4.732171	1.64305	5.063596	3.666463
600664	2013-12-31	A	C27	0.016512	0.008501	0.01567	0.009208	0.595622	7.353625	49.635384	3.890687	93.813766	4.384893	1.649022	4.900617	3.554439
600664	2014-12-31	A	C27	0.019394	0.01209	0.022593	0.013369	0.073808	6.595394	55.341652	3.590672	101.652281	3.885619	1.522033	3.948285	2.998986
600664	2015-12-31	A	C27	0.050082	0.040953	0.075614	0.06144	0.007483	6.587568	55.407398	4.274569	85.388726	4.582441	1.678943	3.55314	2.85164
600664	2016-12-31	A	C27	0.071119	0.058559	0.106937	0.079557	0.180134	5.248057	69.740096	5.22816	70.005509	4.264332	1.535355	3.299639	2.712369
600664	2017-12-31	A	C27	0.042375	0.032301	0.058856	0.043916	0.951061	4.102664	88.966584	5.119738	71.292711	3.699788	1.256254	3.098555	2.498513
600664	2018-12-31	A	C27	0.04543	0.031534	0.058657	0.048849	0.020596	3.988439	91.5145	4.606658	79.233145	3.733897	1.32874	3.105462	2.319587
600666	2010-12-31	A	C27	0.063073	0.03198	0.094287	0.071344	0.015352	8.615587	42.365076	3.286327	111.066245	3.713173	1.169305	4.759533	1.588318
600666	2011-12-31	A	C27	0.068224	0.02407	0.088142	0.068123	-0.026371	8.178505	44.629183	2.765678	131.974872	3.797812	1.109728	5.775969	1.748051
600666	2012-12-31	A	C27	0.061213	0.023074	0.085919	0.071405	-0.036793	9.987909	36.644307	2.552056	143.413781	4.215065	1.243272	7.594446	2.103474
600666	2013-12-31	A	C27	0.050438	0.017757	0.074083	0.061048	-0.008293	7.234136	50.455231	2.29619	158.958971	3.229928	1.260875	7.406715	1.768557
600666	2014-12-31	A	C27	0.046493	0.015064	0.073563	0.074849	-0.005724	4.533156	80.517856	1.925265	189.584291	2.256602	1.154271	5.735238	1.749397
600668	2013-12-31	A	C27	0.109322	0.079151	0.133694	0.104221	0.141626	13.008257	28.059101	9.469067	38.546564	6.004662	3.390824	2.040179	0.912708
600671	2010-12-31	A	C27	-0.005565	-0.029718	-0.059884	-0.013488	-0.001765	4.81329	75.831708	2.132924	171.126585	6.358589	1.312951	3.792163	1.642012
600671	2011-12-31	A	C27	0.122308	0.085004	0.170937	0.132774	2.669485	4.708903	77.512746	2.553519	142.939998	8.962639	1.399452	4.907732	1.970737
600671	2012-12-31	A	C27	-0.234955	-0.266654	-0.625934	-0.346087	0.277202	4.485867	81.589579	2.323127	157.546273	6.048946	1.209902	4.148244	1.665498
600671	2013-12-31	A	C27	0.038353	0.008068	0.025825	0.050138	0.473529	7.542419	48.392963	2.443037	149.404205	4.891909	1.634523	5.473876	2.038865
600671	2014-12-31	A	C27	0.035652	0.008537	0.028892	0.044241	0.600304	3.676844	99.269917	1.337315	272.934948	2.236161	0.942899	2.223038	1.006807
600671	2015-12-31	A	C27	-0.05137	-0.079473	-0.303935	-0.085891	-0.000081	3.271716	111.562251	1.140622	320.000842	1.655667	0.829138	1.025206	0.56168
600671	2016-12-31	A	C27	0.039563	0.008957	0.040747	0.043113	1.143373	4.88893	74.863007	1.377939	265.61408	2.041134	1.142377	1.218659	0.66885
600671	2017-12-31	A	C27	0.048059	0.021224	0.098855	0.054207	-0.055157	4.424148	82.501761	2.071071	176.237319	3.159818	1.033329	1.459964	0.849529
600671	2018-12-31	A	C27	0.018133	-0.014615	-0.074528	0.007158	0	7.077171	51.57428	3.52566	103.526716	4.839133	1.527698	2.583832	1.61938
600750	2010-12-31	A	C27	0.154086	0.127609	0.183612	0.135706	-0.02743	258.357515	1.412771	7.254712	50.312128	10.997042	2.300396	5.657627	2.73475
600750	2011-12-31	A	C27	0.111597	0.091058	0.125494	0.11209	-0.029614	161.721652	2.256964	6.150996	59.339983	7.997181	1.779064	5.702304	2.498901
600750	2012-12-31	A	C27	0.098068	0.077988	0.114262	0.086699	-0.034098	132.974736	2.752403	6.216734	58.873357	8.56013	1.899276	4.898005	2.598621
600750	2013-12-31	A	C27	0.07626	0.055782	0.082897	0.073278	0.609195	57.755266	6.31977	5.096938	71.611623	9.256926	1.519084	3.466398	2.166836
600750	2014-12-31	A	C27	0.116351	0.08443	0.125058	0.103534	-0.029087	31.929808	11.431325	4.130095	88.375691	8.005845	1.480603	3.7805	2.275427
600750	2015-12-31	A	C27	0.155865	0.122565	0.164013	0.16664	0.109362	42.148295	8.6599	5.45863	66.866595	11.410618	1.502003	3.754915	2.039706
600750	2016-12-31	A	C27	0.15453	0.132227	0.15281	0.142309	0.062027	125.516826	2.915944	2.630501	139.136993	9.798703	1.002459	2.432897	1.188641
600750	2017-12-31	A	C27	0.143775	0.129931	0.151043	0.134352	0.030377	117.941191	3.094763	2.798329	130.434985	7.866795	0.940267	2.869628	1.28683
600750	2018-12-31	A	C27	0.149778	0.130964	0.152455	0.135986	0.095283	173.822524	2.099843	3.119861	116.992392	5.502021	0.823705	2.302758	1.202508
600750	2019-12-31	A	C27	0.128108	0.111807	0.133589	0.115398	0.012446	23.117124	15.789161	3.942335	92.584725	9.288966	0.914729	2.45312	1.521042
600750	2020-12-31	A	C27	0.116977	0.101277	0.119947	0.110423	-0.005179	12.864329	28.450765	3.456448	105.889051	16.600725	0.770546	2.34508	1.459402
600771	2013-12-31	A	C27	-0.029842	-0.040734	-0.405992	-0.128885	0.526734	3.094435	117.953681	1.755895	207.8712	1.489429	0.630266	1.855525	1.352213
600771	2014-12-31	A	C27	0.084452	0.051218	0.317761	0.226345	1.205612	3.455862	105.617643	1.448038	252.065208	1.332491	0.995227	4.047128	2.560455
600771	2015-12-31	A	C27	0.034768	0.012203	0.022672	0.018691	0.52522	2.985832	122.243984	1.430483	255.158572	1.485052	0.687547	8.826729	3.034538
600771	2016-12-31	A	C27	0.11844	0.095913	0.124803	0.08643	0.08028	2.949617	124.083906	2.121213	172.542786	2.631358	0.70302	17.704655	3.446849
600771	2017-12-31	A	C27	0.13242	0.107419	0.134961	0.119581	0.223762	1.950669	187.115292	1.450671	251.607704	1.744152	0.641366	21.36996	2.300266
600771	2018-12-31	A	C27	0.166721	0.140821	0.181745	0.158054	0.035917	1.561193	233.795565	1.100166	331.768115	1.488662	0.804968	4.468481	2.05617
600771	2019-12-31	A	C27	0.058179	0.041518	0.057252	0.056577	-0.254799	0.874574	417.346045	0.602381	605.928806	1.006703	0.511408	1.761151	1.311229
600771	2020-12-31	A	C27	0.012597	0.008064	0.012044	0.017125	-0.182453	0.738484	495.609925	0.719299	508.828735	1.236227	0.41103	1.498281	1.145498
600781	2010-12-31	A	C27	0.078068	0.045428	0.102851	0.083685	0.031597	3.341515	109.23189	0.960838	379.876733	5.854185	0.831384	1.623992	1.050653
600781	2011-12-31	A	C27	0.071484	0.036325	0.085025	0.074541	0.016708	3.895614	93.695115	1.235311	295.472152	12.146382	0.955703	1.444527	0.990382
600781	2012-12-31	A	C27	0.055584	0.018175	0.046757	0.055845	0.000779	4.315226	84.815952	1.529708	239.261349	11.378734	1.01734	1.114234	0.785456
600781	2013-12-31	A	C27	0.059473	0.026467	0.072167	0.063999	0.015409	5.244962	69.59059	1.645815	221.774622	8.260463	1.181684	0.968604	0.708058
600781	2014-12-31	A	C27	0.042329	0.016151	0.044831	0.03866	0.002078	5.864626	62.237558	1.741042	209.644569	6.055134	1.30062	0.917562	0.666698
600781	2015-12-31	A	C27	0.053897	0.029319	0.082652	0.05396	0.514306	6.874053	53.098223	1.633978	223.381221	3.634221	1.352139	0.736107	0.591703
600781	2016-12-31	A	C27	0.054864	0.018132	0.052096	0.053607	0.052841	7.78341	47.023091	1.980087	184.840363	4.007977	1.46862	0.620225	0.557699
600781	2017-12-31	A	C27	0.125602	0.083108	0.173368	0.114646	0.053206	2.810825	129.855114	5.115872	71.346586	16.17768	1.173863	1.71532	1.321312
600781	2018-12-31	A	C27	0.131293	0.086734	0.1764	0.119476	4.868293	2.429348	150.246074	5.58979	65.297623	15.500652	1.159589	1.751691	1.302316
600789	2010-12-31	A	C27	0.067837	0.048635	0.083005	0.066037	0.086813	8.280385	44.080076	4.11508	88.698154	5.900563	1.770408	1.75465	1.45316
600789	2011-12-31	A	C27	0.022786	0.005786	0.01117	0.022701	0.158424	8.08133	45.165833	3.956395	92.255702	5.069284	1.496569	1.879462	1.376818
600789	2012-12-31	A	C27	-0.017769	-0.035204	-0.079639	-0.021767	0.061255	6.629967	55.203895	3.776431	96.916904	3.643433	1.361728	1.551071	1.160888
600789	2013-12-31	A	C27	0.016403	0.00102	0.002535	0.018551	0.423585	5.639599	64.720914	3.627563	100.618514	2.869055	1.183176	1.254627	1.022739
600789	2014-12-31	A	C27	-0.013951	-0.033195	-0.087092	-0.018749	0.099149	5.848476	62.409421	3.99505	91.363062	3.151858	1.242073	1.364326	1.024721
600789	2015-12-31	A	C27	0.015085	0.001868	0.00444	0.015143	0.388232	5.737837	63.612821	3.903233	93.512224	4.029107	1.302031	1.483254	1.095375
600789	2016-12-31	A	C27	0.015423	0.0072	0.015181	0.01623	0.360473	5.650743	64.770243	3.597304	101.742861	4.330459	1.361647	1.603959	1.109632
600789	2017-12-31	A	C27	0.039502	0.02749	0.063188	0.039306	0.082744	5.933672	61.513343	2.940794	124.11614	3.653446	1.294364	1.641335	0.969226
600789	2018-12-31	A	C27	0.036943	0.029472	0.067086	0.034871	0.072292	7.071576	51.615086	2.911387	125.369798	3.868165	1.299911	1.693267	1.001906
600789	2019-12-31	A	C27	0.028489	0.018861	0.041257	0.028271	0.156361	7.5135	48.579224	3.128437	116.67168	3.938946	1.352563	1.525415	0.917441
600789	2020-12-31	A	C27	0.045941	0.032514	0.071502	0.04859	0.043736	8.174733	44.772104	3.721371	98.35085	4.348423	1.651497	1.385669	0.907289
600796	2010-12-31	A	C27	0.064675	0.053161	0.095311	0.060427	0.406184	9.161458	39.84082	2.282616	159.90425	6.613572	1.016482	1.36554	0.836122
600796	2011-12-31	A	C27	0.03879	0.006814	0.014093	0.039671	0.120382	11.001414	33.177553	3.035865	120.229325	7.925024	1.313622	2.030896	0.771376
600812	2010-12-31	A	C27	0.07003	0.031713	0.242944	0.062726	0.03962	13.267716	27.510387	8.737906	41.772022	11.124244	2.684543	4.076347	2.325395
600812	2011-12-31	A	C27	0.03512	0.013731	0.112167	0.038571	0.109271	12.069238	30.242174	8.617653	42.35492	9.213991	2.800476	4.874579	2.071215
600812	2012-12-31	A	C27	0.016539	0.001117	0.004991	0.01787	0.186849	9.199693	39.783936	7.063632	51.814704	6.452251	2.199583	3.072496	1.477782
600812	2013-12-31	A	C27	0.016093	0.000676	0.002281	0.018592	0.08286	8.125224	44.921838	7.623567	47.87785	6.127158	2.283727	2.318545	1.445611
600812	2014-12-31	A	C27	0.022838	0.002111	0.00677	0.02846	0.080196	5.849061	62.403179	4.838153	75.442013	3.74045	1.627767	1.537324	1.012305
600812	2015-12-31	A	C27	0.020533	0.00322	0.009666	0.027624	0.102613	5.937657	61.472059	3.734493	97.737497	3.117498	1.269761	1.304157	0.825746
600812	2016-12-31	A	C27	0.022013	0.00318	0.009778	0.025195	0.071547	6.335718	57.767723	4.040299	90.587355	3.563488	1.223661	1.24444	0.839161
600812	2017-12-31	A	C27	0.02606	0.000859	0.002731	0.02971	0.055949	6.063511	60.196147	3.256417	112.086382	3.191494	1.140954	1.03706	0.766532
600812	2018-12-31	A	C27	0.035955	0.008316	0.027022	0.040742	0.05953	7.557358	48.297302	2.799775	130.367619	3.013148	1.29996	1.167741	0.882003
600812	2019-12-31	A	C27	0.04159	0.008114	0.026562	0.042433	0.067636	8.119726	44.952256	3.006397	121.407785	3.304332	1.436905	1.380911	1.021032
600812	2020-12-31	A	C27	0.035662	0.004877	0.016312	0.032641	0.045426	6.923876	52.860565	3.127492	117.026678	3.626513	1.135169	1.448104	1.017291
600829	2010-12-31	A	C27	0.135943	0.109928	0.199907	0.154956	0.1316	13.090888	27.881989	3.384214	107.8537	5.244648	1.578431	3.481042	2.539318
600829	2011-12-31	A	C27	0.137586	0.108439	0.211451	0.148629	0.435362	12.617624	28.927792	2.856414	127.782597	5.411333	1.571449	3.911579	2.79969
600829	2012-12-31	A	C27	0.121073	0.089545	0.166685	0.121113	0.073931	10.158872	36.027622	2.852198	128.322087	5.436287	1.568881	4.230881	3.003614
600829	2013-12-31	A	C27	0.017907	-0.002008	-0.003411	0.001831	-0.673873	7.045996	51.802471	3.12228	116.901751	4.661116	1.269915	3.18726	2.311328
600829	2014-12-31	A	C27	0.012311	0.004965	0.010085	0.008452	7.736845	1.617262	225.690086	0.764821	477.23585	0.915295	0.463274	1.485125	1.136992
600851	2017-12-31	A	C27	0.023368	0.017027	0.021199	0.019917	0.057072	5.37479	67.90963	4.836187	75.472681	6.813595	1.10666	3.143905	0.235063
600851	2018-12-31	A	C27	0.037857	0.033189	0.041191	0.03677	0.055878	6.410608	56.936877	4.839444	75.421887	7.297086	1.250987	4.154265	0.28742
600851	2019-12-31	A	C27	0.027772	0.022248	0.02803	0.022793	0.128197	6.29736	57.960796	4.949527	73.74442	6.776223	1.247299	3.753176	0.281978
600851	2020-12-31	A	C27	0.020879	0.018197	0.023283	0.020241	0.133432	5.858901	62.469053	4.321695	84.688994	5.145008	1.081287	2.63215	0.205938
600867	2010-12-31	A	C27	0.099786	0.078132	0.103197	0.094129	0.689576	2.022142	180.501666	1.36187	268.013834	5.574218	0.87822	0.620299	0.427328
600867	2011-12-31	A	C27	0.193415	0.159075	0.190515	0.163608	2.925363	2.370407	153.981995	1.533766	237.976328	6.998377	0.879029	0.737829	0.564641
600867	2012-12-31	A	C27	0.034184	0.025075	0.029316	0.03181	0.047734	3.085992	118.600437	1.658857	220.633846	10.425944	1.031483	0.935939	0.699507
600867	2013-12-31	A	C27	0.090438	0.07073	0.089565	0.075758	0.026175	3.795254	96.172746	1.336455	273.11058	11.066718	1.218857	1.212076	0.777291
600867	2014-12-31	A	C27	0.124114	0.097878	0.132419	0.108136	0.026503	3.973884	91.849687	0.928837	392.964535	9.949772	1.199858	1.33757	0.898249
600867	2015-12-31	A	C27	0.174212	0.145326	0.211256	0.139514	0.112851	4.296947	84.944031	0.52125	700.239808	7.851538	1.133413	1.422828	0.878884
600867	2016-12-31	A	C27	0.190394	0.151056	0.198997	0.153592	-0.044776	4.887388	74.886627	0.491185	745.136761	6.84573	1.061695	1.732881	0.883386
600867	2017-12-31	A	C27	0.209378	0.178219	0.198074	0.186576	0.048646	5.120507	71.282004	0.637491	572.557103	8.491568	1.144028	2.133488	1.022637
600867	2018-12-31	A	C27	0.193396	0.164237	0.180965	0.162634	0.055304	4.88847	74.665488	0.794724	459.278945	7.710599	1.193354	2.36439	0.944417
600867	2019-12-31	A	C27	0.17867	0.149751	0.166199	0.159215	0.132576	5.006464	72.905747	0.943281	386.947262	7.175113	1.322494	2.595317	0.839859
600867	2020-12-31	A	C27	0.199801	0.166826	0.176059	0.167362	0.070187	5.445939	67.206041	1.008931	362.760189	8.569028	1.502795	2.752586	0.791929
600869	2010-12-31	A	C27	0.069591	0.040059	0.226551	0.074546	0.355128	3.878939	94.097896	7.956465	45.874644	13.145273	1.431329	13.425056	10.067642
600869	2011-12-31	A	C27	0.06952	0.034477	0.139065	0.069336	-0.007445	3.952746	92.340869	8.297561	43.98883	17.588453	1.282932	14.560835	10.919728
600976	2010-12-31	A	C27	0.072379	0.057716	0.08208	0.078159	0.167249	11.199983	32.589335	9.411167	38.783713	8.893491	2.001393	6.171767	3.916232
600976	2011-12-31	A	C27	0.082837	0.069707	0.090714	0.08221	0.173861	14.469472	25.225523	8.274417	44.111869	9.647478	1.875457	6.174906	3.822742
600976	2012-12-31	A	C27	0.076715	0.067952	0.092733	0.086624	0.159089	11.534058	31.73211	7.72492	47.379131	8.070837	1.829286	6.958117	4.129018
600993	2010-12-31	A	C27	0.098287	0.083033	0.109929	0.093268	0.133887	10.298247	35.442925	4.76055	76.671813	8.317179	1.102973	5.634079	3.151937
