Stkcd	Accper	Typrep	Indcd	F050102B	F050202B	F050302B	F050402B	F050502B	F051201B	F053201B	F053301B	F051301B	F051401B	F051501B	F051701B	F051801B	F051901B	F053202B	F053401B	Indnme
股票代码	截止日期	报表类型编码	行业代码	资产报酬率B	总资产净利润率（ROA）B	流动资产净利润率B	固定资产净利润率B	净资产收益率B	投入资本回报率	长期资本收益率	营业毛利率	营业成本率	营业利润率	营业净利率	销售费用率	管理费用率	财务费用率	投资收益率	研发费用率	行业名称
000408	2019-12-31	A	C26	0.0404	0.033237	0.088309	0.088793	0.040119	0.032993	0.048556	0.581898	0.418102	0.214686	0.152713	0.183441	0.040714	-0.016191	-0.064877	0.000831	化学原料及化学制品制造业
000408	2020-12-31	A	C26	0.031868	0.024986	0.091624	0.061991	0.02893	0.026863	0.036765	0.323117	0.676883	0.178281	0.120246	0.02001	0.035925	-0.008149	-0.042151	0.002931	化学原料及化学制品制造业
000408	2021-12-31	A	C26	0.174565	0.147894	0.577752	0.417339	0.164337	0.148969	0.193065	0.588258	0.411742	0.495832	0.39401	0.01252	0.06754	-0.00281	0.089762	0.004792	化学原料及化学制品制造业
000410	2016-12-31	A	C34	-0.027711	-0.061053	-0.074135	-0.617787	-0.9324	-0.02796	-0.088293	0.230265	0.769735	-0.244179	-0.230219	0.121902	0.100356	0.134231	0.080561		通用设备制造业
000410	2017-12-31	A	C34	0.046176	0.00469	0.005816	0.037196	0.117453	0.059385	0.234827	0.258783	0.741217	-0.020554	0.025865	0.154413	0.141032	0.241997	65.422436		通用设备制造业
000410	2018-12-31	A	C34	0.00206	-0.041341	-0.053073	-0.269035	-1.475593	-0.000308	0.017579	0.256392	0.743608	-0.15375	-0.172305	0.092262	0.079393	0.171248	-0.066159	0.01286	通用设备制造业
000410	2019-12-31	A	C34	-0.189982	-0.225803	-0.313072	-1.232232	-5.001294	-0.751423	-0.94369	-0.977758	1.977758	-3.03251	-3.109945	0.370193	0.943397	0.464541	879.660449	0.224086	通用设备制造业
000410	2020-12-31	A	C34	-0.100677	-0.115008	-0.198137	-0.454329	-1.017304	-0.238366	-0.236999	-0.086374	1.086374	-0.525354	-0.546615	0.102548	0.232849	0.06495	14.374919	0.06168	通用设备制造业
000413	2016-12-31	A	C39	0.049436	0.034659	0.05033	0.165339	0.069652	0.037043	0.062499	0.301351	0.698649	0.17041	0.189895	0.00928	0.060704	0.049857	0.007646		计算机、通信和其他电子设备制造业
000413	2017-12-31	A	C39	0.051457	0.03287	0.046932	0.176809	0.06871	0.045808	0.06943	0.208371	0.791629	0.131472	0.111838	0.011994	0.037037	0.043511	0.028559		计算机、通信和其他电子设备制造业
000413	2018-12-31	A	C39	0.04902	0.032139	0.049265	0.215933	0.069179	0.050634	0.074327	0.177502	0.822498	0.096685	0.080422	0.011856	0.023163	0.025617	0.033475	0.020278	计算机、通信和其他电子设备制造业
000413	2019-12-31	A	C39	-0.001249	-0.022205	-0.036267	-0.162729	-0.047987	-0.006676	-0.002104	0.157578	0.842422	-0.071116	-0.088889	0.021354	0.03885	0.067911	0.048056	0.027598	计算机、通信和其他电子设备制造业
000413	2020-12-31	A	C39	-0.031165	-0.052381	-0.092891	-0.365567	-0.115504	-0.03951	-0.057565	0.07731	0.92269	-0.434664	-0.492654	0.021158	0.113256	0.202249	-0.063395	0.035004	计算机、通信和其他电子设备制造业
000418	2016-12-31	A	C38	0.086085	0.080857	0.089279	1.34926	0.207429	0.121415	0.21978	0.258569	0.741431	0.095135	0.082203	0.142373	0.030935	-0.009478	1001.196304		电气机械及器材制造业
000418	2017-12-31	A	C38	0.099088	0.084944	0.092615	1.70797	0.225127	0.147147	0.261965	0.252601	0.747399	0.09581	0.07989	0.134341	0.034058	-0.003358	58.612342		电气机械及器材制造业
000418	2018-12-31	A	C38	0.086745	0.094921	0.1033	1.981671	0.237214	0.113355	0.215963	0.262	0.738	0.104115	0.090155	0.141798	0.007687	-0.022496	599.095549	0.031013	电气机械及器材制造业
000420	2016-12-31	A	C28	0.016498	0.006366	0.016366	0.016515	0.012625	0.014433	0.030106	0.116834	0.883166	0.015117	0.016597	0.025979	0.045035	0.024936			化学纤维制造业
000420	2017-12-31	A	C28	0.030749	0.015818	0.052652	0.039604	0.031216	0.032504	0.056838	0.116812	0.883188	0.041455	0.038866	0.018842	0.026543	0.034156	0.017372		化学纤维制造业
000420	2018-12-31	A	C28	0.040799	0.021138	0.088515	0.049191	0.049404	0.048256	0.090205	0.177199	0.822801	0.05474	0.054941	0.022488	0.034544	0.05171	0	0.002299	化学纤维制造业
000420	2019-12-31	A	C28	0.040505	0.012799	0.050863	0.025843	0.033661	0.044975	0.092488	0.200073	0.799927	0.036115	0.037148	0.021612	0.035346	0.082442		0.002074	化学纤维制造业
000420	2020-12-31	A	C28	0.001923	-0.02702	-0.102233	-0.049772	-0.075651	0.008794	0.004404	0.07295	0.92705	-0.110956	-0.09278	0.014488	0.03976	0.118629		0.002205	化学纤维制造业
000422	2016-12-31	A	C26	-0.009932	-0.035301	-0.107223	-0.070134	-0.189276	-0.013919	-0.023348	0.119004	0.880996	-0.093951	-0.092721	0.074252	0.038852	0.061805	0.088959		化学原料及化学制品制造业
000422	2017-12-31	A	C26	-0.112338	-0.142338	-0.487187	-0.249913	-1.229383	-0.156873	-0.347673	0.025098	0.974902	-0.413358	-0.430536	0.060366	0.129913	0.088089	-0.033388		化学原料及化学制品制造业
000422	2018-12-31	A	C26	0.045914	0.011118	0.044995	0.02022	0.178674	0.063066	0.211777	0.183953	0.816047	0.027771	0.024504	0.039554	0.084923	0.073581	1.704634	0.010225	化学原料及化学制品制造业
000422	2019-12-31	A	C26	0.039727	0.004512	0.017898	0.010334	0.068708	0.04568	0.131085	0.142269	0.857731	0.002076	0.007241	0.039713	0.037996	0.054597	1.973755	0.033024	化学原料及化学制品制造业
000422	2020-12-31	A	C26	0.042726	0.009485	0.033766	0.022035	0.172158	0.049741	0.100699	0.106863	0.893137	0.008123	0.015508	0.003345	0.031318	0.052638	1.714387	0.023628	化学原料及化学制品制造业
000423	2016-12-31	A	C27	0.234897	0.199923	0.26472	1.334115	0.23985	0.216531	0.279213	0.669546	0.330454	0.342411	0.293668	0.256116	0.078016	-0.002613	0.858264		医药制造业
000423	2017-12-31	A	C27	0.216785	0.183108	0.237354	1.307081	0.223906	0.206285	0.263127	0.650456	0.349544	0.326857	0.277252	0.244858	0.078411	0.001599	0.758545		医药制造业
000423	2018-12-31	A	C27	0.187421	0.159004	0.204484	1.211841	0.196845	0.180126	0.230524	0.659902	0.340098	0.332578	0.284344	0.242028	0.0494	0.002135	0.668774	0.032814	医药制造业
000423	2019-12-31	A	C27	-0.036645	-0.0349	-0.046976	-0.228969	-0.041718	-0.039245	-0.043536	0.476514	0.523486	-0.173411	-0.150538	0.448468	0.099434	0.012693	0.080568	0.069415	医药制造业
000423	2020-12-31	A	C27	0.013429	0.003617	0.005125	0.018603	0.004137	0.002766	0.015214	0.550018	0.449982	0.044606	0.012016	0.245744	0.115364	-0.003975	0.010387	0.045061	医药制造业
000423	2021-12-31	A	C27	0.047575	0.03888	0.053543	0.204764	0.044397	0.039648	0.053432	0.623035	0.376965	0.147767	0.114034	0.263378	0.096949	-0.008831	0.024851	0.038387	医药制造业
000425	2016-12-31	A	C35	0.004267	0.004994	0.006842	0.031898	0.010538	0.00448	0.007723	0.194424	0.805576	0.007054	0.012823	0.07563	0.088952	-0.003246	0.056596		专用设备制造业
000425	2017-12-31	A	C35	0.031417	0.021948	0.030861	0.139596	0.046198	0.034488	0.055245	0.188869	0.811131	0.039136	0.035315	0.056693	0.074365	0.010932	0.080421		专用设备制造业
000425	2018-12-31	A	C35	0.039571	0.037032	0.050239	0.286082	0.075581	0.04228	0.069612	0.166889	0.833111	0.0475	0.046288	0.05115	0.017625	-0.000411	0.079121	0.040057	专用设备制造业
000425	2019-12-31	A	C35	0.05901	0.052625	0.068731	0.493449	0.113942	0.062649	0.109542	0.174532	0.825468	0.069	0.061602	0.048327	0.014918	-0.000247	0.268376	0.035936	专用设备制造业
000425	2020-12-31	A	C35	0.060702	0.044304	0.057384	0.481195	0.110465	0.07121	0.126166	0.170709	0.829291	0.057793	0.050639	0.041842	0.013852	0.011304	0.276453	0.032678	专用设备制造业
000510	2016-12-31	A	C26	0.051163	0.037931	0.170723	0.055481	0.066113	0.078069	0.085201	0.170497	0.829503	0.030839	0.035408	0.030986	0.084397	0.012375	-0.044572		化学原料及化学制品制造业
000510	2017-12-31	A	C26	0.038051	0.029965	0.119131	0.045766	0.049066	0.046135	0.060157	0.171225	0.828775	0.034596	0.02447	0.028911	0.092792	0.006461	0.018632		化学原料及化学制品制造业
000510	2018-12-31	A	C26	0.082788	0.068916	0.21217	0.116883	0.112303	0.102971	0.131078	0.168921	0.831079	0.052966	0.049708	0.015681	0.08186	0.008829	0.129767	0.000118	化学原料及化学制品制造业
000510	2019-12-31	A	C26	0.052045	0.041829	0.13429	0.077864	0.064542	0.059922	0.077984	0.133691	0.866309	0.030419	0.027912	0.014765	0.078017	0.006018	-0.047095	0.002052	化学原料及化学制品制造业
000510	2020-12-31	A	C26	0.06911	0.04402	0.132162	0.086772	0.070321	0.059543	0.10602	0.159608	0.840392	0.054989	0.034177	0.002907	0.10212	0.005169	0.374168	0.003524	化学原料及化学制品制造业
000513	2016-12-31	A	C27	0.108613	0.089206	0.173829	0.249047	0.1393	0.110745	0.166453	0.640895	0.359105	0.114546	0.108461	0.401263	0.094697	0.000707	0.005485		医药制造业
000513	2017-12-31	A	C27	0.430311	0.33963	0.518191	1.347214	0.489409	0.366179	0.607946	0.638601	0.361399	0.663208	0.526048	0.382743	0.10948	-0.004572	14.573314		医药制造业
000513	2018-12-31	A	C27	0.06988	0.070899	0.099173	0.361447	0.102832	0.065079	0.098896	0.620834	0.379166	0.143838	0.133367	0.36874	0.061663	-0.028435	-0.208026	0.061956	医药制造业
000513	2019-12-31	A	C27	0.085094	0.082543	0.115335	0.458342	0.121671	0.084066	0.121754	0.638589	0.361411	0.184327	0.155741	0.329603	0.067061	-0.023528	-0.103862	0.078094	医药制造业
000513	2020-12-31	A	C27	0.123721	0.110525	0.155002	0.659529	0.164484	0.119378	0.175486	0.650802	0.349198	0.237676	0.20259	0.292372	0.063143	-0.009851	0.544552	0.084036	医药制造业
000513	2021-12-31	A	C27	0.101281	0.090874	0.133247	0.559918	0.13968	0.101591	0.145262	0.647452	0.352548	0.187916	0.161814	0.321943	0.055055	-0.005806	0.07183	0.09497	医药制造业
000518	2016-12-31	A	C27	0.028169	0.006057	0.010027	0.022401	0.009196	0.028454	0.042159	0.654204	0.345796	-0.003108	0.017135	0.322671	0.253873	0.040683			医药制造业
000518	2017-12-31	A	C27	0.019189	0.010929	0.014734	0.068229	0.016555	0.0172	0.028996	0.760593	0.239407	0.053471	0.030776	0.486163	0.230674	0.005396			医药制造业
000518	2018-12-31	A	C27	-0.029664	-0.031996	-0.038765	-0.379454	-0.045082	-0.037827	-0.041713	0.751298	0.248702	-0.072837	-0.075134	0.556263	0.205196	0.006925	0.122782	0.031817	医药制造业
000518	2019-12-31	A	C27	0.033717	0.019	0.023033	0.21313	0.026853	0.030524	0.047575	0.744183	0.255817	0.067161	0.041869	0.362069	0.192289	0.007661	-0.012649	0.102851	医药制造业
000518	2020-12-31	A	C27	0.043001	0.031798	0.038822	0.362228	0.041114	0.040766	0.055487	0.578675	0.421325	0.078842	0.054722	0.274748	0.157111	0.001907	-0.018983	0.08054	医药制造业
000519	2017-12-31	A	C35	0.014476	0.012032	0.018954	0.048356	0.016151	0.013499	0.018881	0.190972	0.809028	0.035898	0.025182	0.018138	0.116577	-0.001274	2.649937		专用设备制造业
000519	2018-12-31	A	C35	0.039363	0.034506	0.053804	0.149345	0.045183	0.03597	0.049235	0.231306	0.768694	0.084455	0.070184	0.016805	0.073601	-0.005113	32.100753	0.045881	专用设备制造业
000519	2019-12-31	A	C35	0.02536	0.023815	0.03626	0.115271	0.031803	0.023608	0.032249	0.212476	0.787524	0.062021	0.047959	0.014706	0.076014	-0.007156		0.054963	专用设备制造业
000519	2020-12-31	A	C35	0.029101	0.023692	0.035322	0.116529	0.03287	0.023601	0.038742	0.175783	0.824217	0.064204	0.042482	0.007185	0.066021	-0.006685	0.073334	0.048185	专用设备制造业
000521	2016-12-31	A	C38	0.010056	0.02025	0.025612	0.17816	0.050743	0.009013	0.021919	0.199439	0.800561	0.015746	0.017576	0.148115	0.037691	-0.011166	0.129196		电气机械及器材制造业
000521	2017-12-31	A	C38	0.001613	0.002536	0.003083	0.027308	0.006993	0.000212	0.003968	0.178287	0.821713	0.003046	0.002149	0.144923	0.029584	-0.002003	0.749128		电气机械及器材制造业
000521	2018-12-31	A	C38	-0.000315	0.002213	0.002751	0.021467	0.006777	-0.000371	-0.000866	0.186606	0.813394	0.002809	0.001994	0.147299	0.018177	-0.002247	0.033855	0.013453	电气机械及器材制造业
000521	2019-12-31	A	C38	0.003734	0.002924	0.003854	0.022231	0.008492	0.002796	0.00968	0.187127	0.812873	0.004151	0.002629	0.140176	0.019977	-0.000859	-0.339564	0.020191	电气机械及器材制造业
000521	2020-12-31	A	C38	-0.006032	-0.005222	-0.007115	-0.034608	-0.015708	-0.0073	-0.016185	0.16488	0.83512	-0.005634	-0.005142	0.126449	0.018212	-0.000359	0.628916	0.024736	电气机械及器材制造业
000521	2021-12-31	A	C38	0.001988	0.005566	0.007685	0.0371	0.017494	0.002562	0.005753	0.119959	0.880041	0.004694	0.00483	0.075675	0.018499	-0.003239	1.232586	0.025836	电气机械及器材制造业
000523	2016-12-31	A	C26	0.020255	0.010128	0.013048	0.085656	0.027016	0.018624	0.05245	0.030748	0.969252	0.00424	0.003959	0.012141	0.008309	0.00243	-0.009802		化学原料及化学制品制造业
000523	2017-12-31	A	C26	0.023585	0.007525	0.00928	0.074988	0.018648	0.024528	0.056957	0.028235	0.971765	0.003859	0.002862	0.011011	0.008534	0.00502	0.010535		化学原料及化学制品制造业
000523	2018-12-31	A	C26	0.021247	0.005571	0.006536	0.077589	0.017727	0.021838	0.065787	0.033658	0.966342	0.003241	0.002763	0.012272	0.007847	0.007145	0.008039	0.001841	化学原料及化学制品制造业
000523	2019-12-31	A	C26	0.025879	0.00751	0.008588	0.107862	0.030107	0.03279	0.094927	0.048499	0.951501	0.005777	0.005031	0.01826	0.010795	0.011005	0.557075	0.003222	化学原料及化学制品制造业
000523	2020-12-31	A	C26	-0.798517	-0.915233	-1.09045	-9.677084		-6.051066		0.090147	0.909853	-1.490242	-1.662018	0.061255	0.046894	0.065821	0.137196	0.007862	化学原料及化学制品制造业
000525	2016-12-31	A	C26	0.02931	0.013492	0.031069	0.040445	0.028759	0.025224	0.059481	0.183922	0.816078	0.022491	0.035899	0.047399	0.073504	0.028067	0.191315		化学原料及化学制品制造业
000525	2017-12-31	A	C26	0.090375	0.061961	0.130417	0.197539	0.136155	0.083655	0.182171	0.318789	0.681211	0.169713	0.142014	0.044889	0.062969	0.036805	0.040609	0.019151	化学原料及化学制品制造业
000525	2018-12-31	A	C26	0.07728	0.04931	0.09999	0.157584	0.138245	0.0747	0.193216	0.289189	0.710811	0.133789	0.107847	0.041368	0.063275	0.036643	-0.000874	0.01838	化学原料及化学制品制造业
000525	2019-12-31	A	C26	-0.008529	-0.024789	-0.046914	-0.08974	-0.072355	-0.008363	-0.021291	0.213996	0.786004	-0.07707	-0.072997	0.047114	0.104539	0.052053	-0.011874	0.023364	化学原料及化学制品制造业
000525	2020-12-31	A	C26	0.012351	-0.011765	-0.022573	-0.040992	-0.034268	0.017156	0.029142	0.186327	0.813673	-0.038517	-0.037068	0.015869	0.097699	0.078462	0.049644	0.035245	化学原料及化学制品制造业
000528	2016-12-31	A	C35	0.010749	0.002322	0.003524	0.019438	0.005359	0.008573	0.018059	0.248687	0.751313	-0.010798	0.00679	0.103391	0.097358	0.014582	-0.083154		专用设备制造业
000528	2017-12-31	A	C35	0.024082	0.015257	0.023369	0.130425	0.035877	0.021739	0.0456	0.229	0.771	0.039465	0.028608	0.092566	0.074102	0.004524	0.081812		专用设备制造业
000528	2018-12-31	A	C35	0.048458	0.034247	0.05088	0.310086	0.083674	0.048247	0.092168	0.228121	0.771879	0.056532	0.046501	0.088367	0.038626	0.008647	0.155225	0.023139	专用设备制造业
000528	2019-12-31	A	C35	0.049842	0.0383	0.055093	0.383055	0.102619	0.048812	0.094235	0.236623	0.763377	0.068294	0.055994	0.099207	0.036284	0.004666	0.105626	0.02419	专用设备制造业
000528	2020-12-31	A	C35	0.0582	0.042131	0.059668	0.452384	0.11832	0.06097	0.125201	0.203997	0.796003	0.068247	0.058493	0.072262	0.030641	0.01114	0.188998	0.022589	专用设备制造业
000528	2021-12-31	A	C35	0.033515	0.024993	0.034982	0.245581	0.064011	0.035198	0.067566	0.174731	0.825269	0.042946	0.035461	0.071076	0.030687	0.003796	0.208663	0.022614	专用设备制造业
000530	2016-12-31	A	C34	0.042527	0.040134	0.106612	0.379285	0.060329	0.04864	0.059523	0.180333	0.819667	0.096721	0.102237	0.045831	0.112932	0.002582	0.093644		通用设备制造业
000530	2017-12-31	A	C34	0.042803	0.038179	0.091454	0.29183	0.05959	0.048551	0.061233	0.209674	0.790326	0.10402	0.098358	0.054537	0.111239	0.00522	0.086434		通用设备制造业
000530	2018-12-31	A	C34	0.024941	0.020025	0.049098	0.121484	0.03222	0.029626	0.035875	0.160105	0.839895	0.059366	0.056976	0.055843	0.099203	0.0105	0.107678	0.023857	通用设备制造业
000530	2019-12-31	A	C34	0.015357	0.015527	0.038152	0.088527	0.024918	0.023479	0.022036	0.17157	0.82843	0.0351	0.047015	0.071615	0.101393	0.010082	0.101533	0.027649	通用设备制造业
000530	2020-12-31	A	C34	0.007271	0.004078	0.009684	0.024262	0.00662	0.011254	0.010796	0.170642	0.829358	0.012155	0.013229	0.048481	0.092803	0.01533	0.065386	0.02846	通用设备制造业
000533	2016-12-31	A	C38	0.085569	0.070526	0.088941	1.345716	0.125295	0.119832	0.140259	0.325675	0.674325	0.066404	0.060343	0.218225	0.070936	0.005863	801.847643		电气机械及器材制造业
000533	2017-12-31	A	C38	0.032537	0.017477	0.022051	0.288712	0.031426	0.030352	0.057932	0.052172	0.947828	0.011389	0.008059	0.029175	0.019236	0.003582	0.108055		电气机械及器材制造业
000533	2018-12-31	A	C38	-0.320216	-0.357925	-0.459255	-5.425015	-0.786776	-0.68152	-0.649246	0.034091	0.965909	-0.102569	-0.128353	0.022384	0.014167	0.007075	47.835421	0.006161	电气机械及器材制造业
000533	2019-12-31	A	C38	0.016673	-0.004219	-0.005518	-0.047519	-0.011298	0.016814	0.03503	0.288385	0.711615	-0.021759	-0.007463	0.139473	0.088673	0.026747		0.04263	电气机械及器材制造业
000533	2020-12-31	A	C38	0.054457	0.03552	0.046267	0.422403	0.093636	0.075073	0.114551	0.243726	0.756274	0.024975	0.057856	0.06059	0.080745	0.022112		0.040273	电气机械及器材制造业
000533	2021-12-31	A	C38	0.007701	-0.008442	-0.011064	-0.10662	-0.023064	0.007577	0.016816	0.225249	0.774751	0.01907	-0.013944	0.045988	0.085964	0.021121		0.042301	电气机械及器材制造业
000534	2019-12-31	A	C27	0.035844	0.019871	0.038921	0.16297	0.038501	0.041138	0.053043	0.879404	0.120596	0.133492	0.094694	0.509281	0.198452	0.033813	3.605148	0.082797	医药制造业
000534	2020-12-31	A	C27	0.053364	0.032874	0.093917	0.152116	0.070984	0.047564	0.076746	0.85011	0.14989	0.180486	0.124575	0.449836	0.169258	0.024067	2.400851	0.140784	医药制造业
000534	2021-12-31	A	C27	0.065046	0.041888	0.120529	0.154293	0.084994	0.061526	0.092104	0.793563	0.206437	0.181604	0.135421	0.397576	0.192811	0.02836	4.728797	0.1169	医药制造业
000536	2016-12-31	A	C39	0.053065	0.027276	0.037926	0.207182	0.047256	0.027914	0.089897	0.151401	0.848599	0.138739	0.085826	0.004829	0.081327	0.023995	3.278139		计算机、通信和其他电子设备制造业
000536	2017-12-31	A	C39	0.017996	0.009933	0.016877	0.046669	0.01531	0.01644	0.026537	0.118691	0.881309	0.04948	0.040596	0.004765	0.071928	0.021451	0.054656		计算机、通信和其他电子设备制造业
000536	2018-12-31	A	C39	-0.212743	-0.24863	-0.628732	-0.592767	-0.489395	-0.252632	-0.362226	0.086013	0.913987	-1.015507	-1.10365	0.007966	0.044574	0.068637	0.000831	0.064523	计算机、通信和其他电子设备制造业
000536	2019-12-31	A	C39	-0.133394	-0.153807	-0.500551	-0.280064	-0.415388	-0.178347	-0.272554	-0.499953	1.499953	-1.759899	-1.758796	0.030299	0.204966	0.229838		0.241799	计算机、通信和其他电子设备制造业
000536	2020-12-31	A	C39	0.066718	0.045845	0.194714	0.076433	0.116684	0.084373	0.133289	-0.141513	1.141513	0.276489	0.279588	0.011559	0.093861	0.126267		0.132467	计算机、通信和其他电子设备制造业
